name,address,review_score,review_count,Vị trí,Dịch vụ,Đáng giá tiền,Cơ sở vật chất,Độ sạch sẽ,bep,bua_sang,san_gon,may_giat,dua_don_san_bay,phong_tap,don_phong_hang_ngay,duoc_phep_mang_thu_nuoi,bai_do_xe,Giá trước,Giá sau
Khách Sạn King Sài Gòn Sân Bay (King Hotel Saigon Airport),"25/22 Cuu Long Street, Ward 2 , Tan Binh District. Hcm City, Tân Bình, Hồ Chí Minh, Việt Nam, 700000","7,3",719,7.9,7.9,7.5,7.0,7.2,1,1,0,0,1,0,1,1,1,797.803,405.697
Căn hộ dịch vụ Lancaster Hồ Chí Minh Official (Lancaster Ho Chi Minh Serviced Apartment Official),"22BIS đường Lê Thánh Tôn, Quận 01 , Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,3",1644,9.3,8.4,8.3,7.6,8.2,1,1,0,0,1,1,1,1,1,Không có giá trước,Không có giá sau
Pynt Hotel 2,"No. 274, Thong Nhat Street, Ward 16, Vietnam, Gò Vấp, Hồ Chí Minh, Việt Nam","8,8",154,9.0,9.2,9.1,9.2,9.3,0,0,0,0,0,0,1,1,0,541.114,506.883
THANH NGOC HOTEL,"No. 81, Chau Van Liem St, Ward 14, Vietnam, Quận 5, Hồ Chí Minh, Việt Nam, 70000","7,3",81,8.2,8.2,7.9,7.8,8.0,1,0,0,0,0,0,1,1,1,423.785,326.228
Khách sạn Venus (Venus Hotel),"872 Quang Trung, Go Vap District, Gò Vấp, Hồ Chí Minh, Việt Nam","8,3",650,8.7,8.6,8.7,8.3,8.6,1,0,0,0,0,0,1,1,1,370.029,307.326
Siris Niko Residence,"No. 466, Pham Thai Buong, Tan Phong, Quận 7, Hồ Chí Minh, Việt Nam, 700000","8,2",374,8.8,8.4,8.6,8.3,8.5,0,0,0,0,0,0,0,1,1,359.064,351.876
Khách sạn Mai Lan (Khach san Mai Lan),"191C Nguyễn Chí Thanh, Quận 5, Hồ Chí Minh, Việt Nam","8,5",168,8.3,7.9,6.8,6.7,7.5,0,0,0,0,0,1,0,1,1,Không có giá trước,388.889
Khách Sạn Trần Long,"50 Đường Nguyễn Thị Nhuần, Quận 12, Hồ Chí Minh, Việt Nam","6,7",13,7.5,7.5,9.0,8.0,9.5,0,0,0,0,0,0,1,1,0,295.685,247.262
Lalala Inn Hotel,"No. 19, 115 Trần Quốc Thảo, Ward V, Thi Su, Vietnam, Quận 3, Hồ Chí Minh, Việt Nam, 700000","7,6",156,8.3,7.7,7.5,7.7,7.8,1,1,0,0,0,0,1,1,1,Không có giá trước,512.648
Victory Hotel Saigon,"141 Nam Kỳ Khởi Nghĩa, Quận 3, Quận 3, Hồ Chí Minh, Việt Nam, 70000","7,8",3571,8.5,7.9,7.9,7.5,7.8,1,1,0,0,1,1,1,1,1,2.523.578,1.121.368
Dlux Bạch Đằng (Dlux Bach Đang),"153 Đường Bạch Đằng, Tân Bình, Hồ Chí Minh, Việt Nam","6,7",242,7.2,6.4,5.8,5.8,5.9,0,0,0,0,0,1,0,1,0,412.009,407.407
DLux Saigon Condo,"1066 Đường Trường Sa 1066 Trường Sa, Quận 3, Hồ Chí Minh, Việt Nam","7,5",136,7.0,6.4,6.2,6.1,6.4,1,0,0,1,0,0,0,1,0,Không có giá trước,432.870
UNU C&B homestay,"No. 257bis, Le Van Sy Street, Ward 14, Phú Nhuận, Hồ Chí Minh, Việt Nam, 77777","9,0",174,9.4,9.4,9.2,9.0,9.5,1,0,0,0,0,0,0,1,0,800.000,356.964
Ohio Hotel & Apartment,"18A/46 Nguyen Thi Minh Khai Street, Da Kao, District 1, Ho Chi Minh City, Quận 1, Hồ Chí Minh, Việt Nam, 700000","7,5",934,8.0,7.5,7.3,6.9,7.1,1,0,0,0,0,0,1,1,1,765.748,382.458
Khách sạn Hương Mai GA SAI GON,"204 Nguyễn Phúc Nguyên, Hương Mai, Quận 3, Hồ Chí Minh, Việt Nam","8,0",113,9.4,9.4,9.2,8.8,9.4,0,0,0,0,0,0,1,1,1,Không có giá trước,555.556
Istars Hotel,"585/4 Nguyễn Thị Thập, Tân Phong, Quận 7, Hồ Chí Minh, Việt Nam","6,6",45,6.8,6.8,6.0,5.9,5.8,0,0,0,0,0,0,1,1,1,264.492,246.074
Yoko Airport Saigon Hotel,"No. 43-45 Yen The, Ward 2, Tan Binh, Ho Chi Minh City, Tân Bình, Hồ Chí Minh, Việt Nam","7,9",1531,8.6,8.5,8.1,7.5,8.0,0,0,0,0,1,0,1,1,1,1.107.291,509.838
Silverland Bến Thành (Silverland Ben Thanh),"14 -16 Le Lai, Quận 1, Hồ Chí Minh, Việt Nam, 700000","9,2",4310,9.7,9.6,9.1,9.1,9.4,0,1,0,0,1,1,0,1,1,Không có giá trước,Không có giá sau
Ace Hotel Ben Thanh,"100 Đường Lý Tự Trọng, Phường Bến Thành, Quận 1, Hồ Chí Minh, Quận 1, Hồ Chí Minh, Việt Nam, 70000","7,5",3119,8.7,7.8,7.5,6.6,7.1,1,1,0,0,1,0,1,1,0,710.596,701.890
Eros Hotel _Phan Huy Ích,"Phan Huy Ich, No. 8, Lane 331, Ward 14, Go Vap, 331/8 phường 14, Gò Vấp, Hồ Chí Minh, Việt Nam, 71418","7,7",53,8.5,8.8,8.6,8.5,8.4,0,0,0,0,0,0,1,1,1,700.000,410.777
Loove Hotel - Khách Sạn Tình Yêu,"LOOVE HOTEL 2, No. 18, Pham Cong Tru Street, Thanh My Loi Ward, Thu Duc City, Ho Chi Minh City, Quận 2, Hồ Chí Minh, Việt Nam, 70000","8,0",317,7.8,8.7,8.6,8.2,8.4,0,0,0,0,0,0,1,1,1,641.021,231.188
Cozrum Homes - June Corner,"68/7D Trần Quang Khải, Quận 1, Hồ Chí Minh, Việt Nam, 0840001","7,4",708,7.9,7.7,7.8,7.5,7.7,1,0,0,1,0,0,0,1,0,688.857,494.945
Khách sạn Như Huỳnh (Nhu Huynh Hotel),"183, 183 Song Hanh, Phuong 10, Quan 6, Ho-Chi-Minh, Quận 6, Hồ Chí Minh, Việt Nam, 700000","5,4",138,5.5,5.6,5.3,4.7,5.0,0,0,0,0,1,0,0,1,1,253.899,240.046
Khách sạn Valentine Luxury 31 Bùi Viện (Valentine Luxury hotel - 31 Bui Vien Street),"62 Bui Vien Street, Quận 1, Hồ Chí Minh, Việt Nam","7,9",1031,8.3,7.8,7.5,7.1,7.2,1,0,1,0,0,0,1,1,1,2.081.167,810.538
Khách Sạn Blue Airport (The Blue Airport Hotel),"2/37 Phan Thuc Duyen, Ward 4, Tan Binh Dist, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","7,1",1712,7.5,7.3,7.1,6.8,7.3,0,0,0,0,0,1,1,1,1,Không có giá trước,705.467
Sumi Hotel Saigon,"139 Duong so 8, phuong 11, Go Vap, TP. Ho Chi Minh, Gò Vấp, Hồ Chí Minh, Việt Nam, 700000","8,1",94,8.4,8.7,8.3,8.0,8.2,0,0,0,0,1,0,0,1,1,Không có giá trước,709.057
TalaSaiGon Hotel,"36 Yên Thế, Phường 2, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","9,0",154,9.6,9.6,9.6,9.5,9.7,0,0,0,0,1,0,1,1,1,Không có giá trước,Không có giá sau
La Siesta Premium Saigon Central,"No 47 - 51 Le Anh Xuan street, Ben Thanh ward, Quận 1, Hồ Chí Minh, Việt Nam, 700000","9,4",962,9.6,9.7,9.2,9.2,9.7,1,1,1,0,1,1,1,1,1,Không có giá trước,Không có giá sau
ACORN HOTEL,"40/23 Đ. Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam","7,5",229,8.6,8.0,7.5,6.6,6.8,0,0,0,0,0,0,1,1,1,Không có giá trước,419.074
Vivian Airport Hotel Saigon,"No. 94-96 Thang Long, Ward 4, Tan Binh District, Ho Chi Minh City, Vietnam, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","8,4",1108,8.8,9.0,8.8,8.2,8.7,0,0,0,0,1,1,1,1,1,1.631.137,633.307
HOLO BEN THANH SAIGON Serviced HomeStay,"61 Phó Đức Chính, Quận 1, Hồ Chí Minh, Việt Nam","7,7",336,8.8,8.4,7.8,7.4,7.6,1,0,0,0,0,0,0,1,0,916.753,802.083
Phong Lan 2 Hotel,"24A, Quang Trung, Phường Hiệp Phú, TP Thủ Đức, TPHCM, Quận 9, Hồ Chí Minh, Việt Nam, 700000","7,8",107,8.0,8.2,7.9,7.7,7.9,0,0,0,0,0,0,1,1,1,811.390,277.746
Khách sạn Hạ Long (Ha Long Hotel),"76 L Văn Ch , Thủ Đức, Hồ Chí Minh, Việt Nam, 720300","8,5",255,8.6,8.9,8.8,8.4,8.7,1,1,0,0,1,0,1,1,1,Không có giá trước,336.799
TN Central Hotel,"No. 22, Hai Ba Trung, Ben Nghe Ward, District 1, Quận 1, Hồ Chí Minh, Việt Nam, 70000","6,9",1880,8.6,7.3,7.1,6.4,6.7,1,0,0,0,1,0,1,1,1,1.990.295,617.284
Khách sạn Nhật Bình 2 (Nhat Binh 2 Hotel),"62 QL13, Bình Thạnh, Hồ Chí Minh, Việt Nam, 00700","7,0",193,7.2,7.5,7.3,7.0,7.2,1,0,0,1,0,1,0,1,1,385.000,284.238
Khách sạn Cochin Zen (Cochin Zen Hotel),"46-46 bis Thủ Khoa Huân, Phường Bến Thành, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,5",5776,9.2,8.8,8.4,8.2,8.7,0,1,1,0,1,1,1,1,0,6.886.740,1.964.630
Mountime Hotel Saigon,"No. 170-172, Đ. Nguyen Thai Binh, Nguyen Thai Binh Ward, Vietnam, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,8",620,8.6,8.7,8.3,8.1,8.2,1,1,0,0,1,1,0,1,1,Không có giá trước,Không có giá sau
Fusion Suites Saigon,"3 - 5 Suong Nguyet Anh Street, District 1, Ho Chi Minh, Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,9",6402,8.7,9.2,8.9,8.7,9.3,1,1,0,0,1,1,1,1,1,Không có giá trước,Không có giá sau
VINHOMES GRAND PARK QUẬN 9 Căn hộ LUXURY MASTERI CENTRE POINT (VINHOMES GRAND PARK QUAN 9 Can ho LUXURY MASTERI CENTRE POINT),"581 Nguyễn Xiển, Quận 9, Hồ Chí Minh, Việt Nam","8,9",46,8.6,9.1,9.1,9.1,9.6,1,0,0,0,1,1,1,1,1,1.898.232,1.526.852
Alleyway Home,"162/7 Bui Thi Xuan, Pham Ngu Lao Ward, District 1, Quận 1, Hồ Chí Minh, Việt Nam, 700000","6,0",604,6.6,6.6,6.1,5.7,5.8,0,1,0,1,1,1,1,1,1,473.962,354.167
YHD HomeStay Bui Vien,"14/11 Đỗ Quang Đẩu, Quận 1, Hồ Chí Minh, Việt Nam, +84","7,3",397,7.5,7.2,6.7,6.1,6.2,1,0,0,0,1,1,0,1,0,2.858.530,1.823.208
Anh Duy Hotel,"103 đường Nguyễn Công Trứ, Quận 1, Hồ Chí Minh, Việt Nam, 70000","7,2",986,7.9,7.6,7.5,6.7,6.9,1,0,1,0,1,0,1,1,1,741.703,472.286
A In Hotel Atistar,"No. 30, Street 14, Ward 5, Go Vap District, Gò Vấp, Hồ Chí Minh, Việt Nam, 700000","9,0",423,9.3,9.5,9.3,9.2,9.4,0,0,0,0,0,0,1,1,1,Không có giá trước,Không có giá sau
Song Nhat Hotel,"20/19 Núi Thành, Phường 13, Quận Tân Bình, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","9,0",370,9.1,9.4,9.4,9.0,9.3,0,0,0,0,0,0,0,1,1,321.896,288.952
Cozy Hotel HCM,"Room 5, Da Kao Cozy Hotel, Nguyen Thi Minh Khai Street, Cozy Hotel, 5 Tầng, Quận 1, Hồ Chí Minh, Việt Nam","7,6",375,8.3,8.2,8.1,7.6,7.7,1,0,0,0,1,0,1,1,1,800.000,421.296
Khách sạn Yến Nam Nguyễn Trọng Tuyển (Yen Nam Hotel Nguyen Trong Tuyen),"219 Nguyển Trọng Tuyển, Phường 8, Phú Nhuận, Hồ Chí Minh, Việt Nam, 70000","7,8",994,7.7,7.9,8.2,7.8,8.1,0,0,0,0,0,0,1,1,1,Không có giá trước,494.424
Hotel Như ý Biên Hòa (Hotel Nhu y Bien Hoa),"607 Huỳnh Văn Nghệ, Phường Bửu Long, Biên Hòa, Đồng Nai, Quận 3, Hồ Chí Minh, Việt Nam","8,7",424,8.5,8.9,8.9,8.6,8.8,1,1,0,0,0,0,1,1,1,326.445,300.000
Signature by M Village Hai Bà Trưng,"74 Hai Ba Trung street, ward Ben Nghe, District 1, Quận 1, Hồ Chí Minh, Việt Nam, 700000","9,1",1780,9.7,9.6,9.3,8.6,9.4,0,0,0,0,1,0,1,1,1,Không có giá trước,Không có giá sau
Sunrise Airport Hotel,"No. 33, Bach Dang Street, Ward 2, Tan Binh District, Ho Chi Minh City, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","8,2",221,8.6,8.8,8.5,8.0,8.6,0,0,0,0,1,1,1,1,0,1.428.081,518.802
Lotus Hotel 18 Nguyen Phi Khanh,"No. 18, Nguyen Phi Khanh Street, Tan Dinh Ward, Vietnam, Quận 1, Hồ Chí Minh, Việt Nam, 700000","7,8",161,8.4,8.4,8.3,7.8,8.2,1,0,1,0,1,1,1,1,1,1.400.000,659.882
Khách sạn Văn Giao (Văn Giao Hotel),"No. 740B Nguyen Kiem Street, Ward 4, Phu Nhuan District, Phú Nhuận, Hồ Chí Minh, Việt Nam, 70000","7,0",463,7.6,7.7,7.1,6.6,6.7,0,0,0,0,0,1,1,1,1,461.918,352.097
Khách sạn New Star Inn (New Star Inn Boutique),"214 Nguyễn Thị Minh Khai P.6 Quận 3 TPHCM, Quận 3, Hồ Chí Minh, Việt Nam, 08","7,5",550,8.3,7.9,7.4,7.2,7.4,1,0,0,0,1,0,1,1,1,1.300.000,518.897
Hotel Trung Mai,"15 Truong Hoang Thanh Str., Tân Bình, Hồ Chí Minh, Việt Nam, 700000","7,7",36,6.0,6.0,5.0,5.0,5.0,0,0,0,0,0,0,1,1,1,627.399,355.234
LE SAIGON HOTEL,"17 Dong Da Street, Ward 2, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","8,2",3455,8.5,8.5,8.4,7.9,8.4,1,1,0,0,1,1,1,1,1,2.788.670,591.356
Khách sạn sân bay Prague Sài Gòn (Prague Airport Hotel),"157 Bach Dang, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","8,8",1086,9.0,9.3,8.9,8.6,9.2,0,0,1,0,0,1,1,1,1,1.200.000,549.479
BOBHOTEL - BÙI VIỆN,"Room 242, No. 1, Bui Vien Street, BOB Hotel, BOB HOTEL, Quận 1, Hồ Chí Minh, Việt Nam, 71012","5,5",467,5.9,5.4,5.1,5.2,5.6,0,0,0,0,1,0,1,1,1,1.258.909,314.727
Khách Sạn Kadupul (Kadupul Hotel),"212 Nguyen Thai Son Street, Ward 1, Gò Vấp, Hồ Chí Minh, Việt Nam, 71408","7,8",194,8.0,7.4,7.9,7.2,7.7,0,1,0,0,0,0,1,1,1,850.000,403.336
Cozrum Homes - Coraline House,"No. 41A, Hòa Hưng, Ward 13, District 10, Ho Chi Minh City, Vietnam, Quận 10, Hồ Chí Minh, Việt Nam, 0840001","7,7",701,8.3,7.9,7.9,7.9,7.7,1,0,0,1,0,0,0,1,1,742.137,513.180
Khách sạn Mường Thanh khách sạn Sài Gòn sang trọng (Khach san Muong Thanh Luxury Saigon Hotel),"No. 261C, Nguyen Van Troi Street, Ward 10, Phu Nhuan District, Ho Chi Minh City, Phú Nhuận, Hồ Chí Minh, Việt Nam, 700.000","8,6",5277,8.8,9.0,8.9,8.8,9.1,1,1,1,0,1,1,1,1,1,Không có giá trước,Không có giá sau
Queen Central Hotel,"38 - 40 Nguyễn An Ninh, Phường Bến Thành, Quận 1, Quận 1, Hồ Chí Minh, Việt Nam, 70000","7,0",3410,8.4,7.0,7.1,6.3,6.5,1,0,0,0,0,0,1,1,1,2.003.119,633.607
Căn hộ SpringHill - The High Class (SpringHill Apartment - The High Class),"31 Hung Gia 3, Tan Phong, District 7, Ho Chi Minh, Quận 7, Hồ Chí Minh, Việt Nam, 700000","8,3",1121,8.7,8.5,8.4,8.3,8.3,1,1,1,1,1,0,1,1,1,939.315,571.551
Khách sạn Như Ý (Nhu Y Hotel),"No. 185, Street No. 16, Binh Tan District, Ho Chi Minh City, Bình Tân, Hồ Chí Minh, Việt Nam, 70000 – 74000","8,1",403,8.3,8.6,8.3,7.8,8.2,0,0,0,0,0,0,1,1,1,457.716,337.639
Khách sạn Rita (Rita Hotel - Home - San Bay TSN & Canh Benh Vien Tam Anh),"11 Tran Quoc Hoan, Phuong 4, Quan tan Binh, Tân Bình, Hồ Chí Minh, Việt Nam","6,0",125,5.6,5.5,4.7,4.6,4.4,1,0,0,0,1,0,1,1,1,740.741,185.185
Cozrum Homes Charming Corner,"453/16 Nguyen Dinh Chieu, Ward 5, District 3, Hcmc, Quận 3, Hồ Chí Minh, Việt Nam, 700000","7,4",593,8.1,7.9,7.7,7.6,7.7,1,0,0,0,0,0,0,1,0,Không có giá trước,706.607
Khách sạn C Central (C Central Hotel),"216 Đề Th m, Quận 1, Hồ Chí Minh, Việt Nam, 700000","7,4",4488,8.1,7.7,7.4,Không có,7.4,1,1,0,0,1,0,1,1,1,1.780.608,917.899
RUBY STAR HOTEL,"43 Trương Định, Quận 3, Hồ Chí Minh, Việt Nam, 700000","7,7",525,8.6,8.2,8.1,Không có,7.9,0,0,0,0,0,0,1,1,1,844.814,525.829
