name,address,review_score,review_count,Vị trí,Dịch vụ,Đáng giá tiền,Cơ sở vật chất,Độ sạch sẽ,bep,bua_sang,san_gon,may_giat,dua_don_san_bay,phong_tap,don_phong_hang_ngay,duoc_phep_mang_thu_nuoi,bai_do_xe,Giá trước,Giá sau
"Căn hộ 76 m² 2 phòng ngủ, 2 phòng tắm riêng ở Quận 2 (AmbiHOME Airy park view 2Br @ Masteri Thao Dien T4)","Quận 2, Hồ Chí Minh, Việt Nam","9,6",1,10.0,10.0,8.0,10.0,10.0,1,0,0,1,0,1,0,0,0,2.530.217,1.258.746
Adenia Hotel,"Ailen Garden Hotel, 267 Pham Ngu Lao Street, Ailen Garden Hotel, Quận 1, Hồ Chí Minh, Việt Nam","7,5",1525,8.8,8.0,7.8,6.9,7.0,1,0,0,0,1,0,1,1,1,Không có giá trước,Không có giá sau
"Căn hộ 500 m² 6 phòng ngủ, 6 phòng tắm riêng ở Quận 7 (PINE TREE Apt)","86 Cao Triều Phát, Quận 7, Hồ Chí Minh, Việt Nam, 75662","7,0",33,7.0,6.0,5.0,5.5,7.0,1,1,0,1,1,0,1,1,1,Không có giá trước,483.796
"Căn hộ m² 1 phòng ngủ, 1 phòng tắm riêng ở Gò Vấp (Trần Long Hotel, No. 1A, 17/1A, Hà Huy Giáp)","Quận 12, Hồ Chí Minh, Việt Nam","8,7",5,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,0,0,0,0,372.817,202.857
"Căn hộ 38 m² 1 phòng ngủ, 1 phòng tắm riêng ở Bình Thạnh (2Q Apt-Studio Lux1 Rooftop Pool&Spa-Hochiminh HCMC)","Bình Thạnh, Quận Bình Thanh, Việt Nam","9,6",41,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,1,0,0,1,1.738.347,930.248
"Căn hộ 55 m² 1 phòng ngủ, 1 phòng tắm riêng ở Tân Bình (Căn hộ cao cấp gần sân bay free gym hồ bơi )","Tân Bình, Hồ Chí Minh, Việt Nam","9,8",2,9.0,10.0,10.0,10.0,10.0,1,0,0,1,0,1,0,0,1,1.447.228,1.289.340
"Căn hộ 96 m² 3 phòng ngủ, 2 phòng tắm riêng ở Quận 2 (ambiHOME Elite River-view 3Br Masteri Thao Dien T5)","Quận 2, Hồ Chí Minh, Việt Nam",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,1,0,0,1,0,1,0,0,1,3.398.888,1.587.378
"Căn hộ 50 m² 1 phòng ngủ, 1 phòng tắm riêng ở Tân Bình (Republic Plaza airport Tan Son Nhat)","18E Cộng Hòa, Phường 4, Tòa nhà Republic Plaza, Tân Bình, Hồ Chí Minh, Việt Nam",10,2,10.0,10.0,10.0,10.0,10.0,1,0,0,1,1,1,1,1,1,Không có giá trước,1.217.045
"Nhà riêng 68 m² 2 phòng ngủ, 2 phòng tắm riêng ở Quận 1 (The MarQ Luxury Apt for VIP-Free Infinity Pool,GYM)","Quận 1, Hồ Chí Minh, Việt Nam","7,4",7,8.8,7.6,8.4,8.4,8.4,1,1,0,1,0,1,0,1,0,1.064.706,263.389
"Căn hộ 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Chánh Hưng (Căn hộ giá tốt)","Quận 7, Hồ Chí Minh, Việt Nam",10,1,10.0,10.0,10.0,10.0,10.0,1,0,0,1,0,0,0,0,1,1.010.560,923.159
"Nhà riêng 30 m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận 9 (Vinhomes Grand Park - Beautiful Studio Apartment)","Quận 9, Hồ Chí Minh, Việt Nam","5,6",1,8.0,4.0,8.0,2.0,6.0,1,0,0,1,0,0,0,0,0,Không có giá trước,576.917
Grandma Lu Saigon Hawaii - Pham Ngu Lao Street,"No. 361A, Pham Ngu Lao Street, Pham Ngu Lao Ward, Quận 1, Hồ Chí Minh, Việt Nam","8,0",622,9.0,8.4,8.4,7.5,7.4,0,0,0,0,0,0,1,1,0,Không có giá trước,Không có giá sau
"Căn hộ 38m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận 1 ( Gorgeous Canal View Hoang Sa District 1 - HN Homes)","Quận 1, Hồ Chí Minh, Việt Nam","9,8",25,10.0,10.0,10.0,10.0,10.0,1,0,0,1,0,0,0,1,0,1.184.684,853.103
"Căn hộ 100 m² 3 phòng ngủ, 2 phòng tắm riêng ở Quận 1 (The Rixx Minimalism Apartment@ Ben Thanh/3bedrooms)","45 Đ. Đặng Thị Nhu, Phường Nguyễn Thái Bình, Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,6",31,7.7,7.3,6.7,6.7,6.7,1,0,0,1,0,1,0,1,1,Không có giá trước,4.353.704
Khách sạn Ipeace - Phố đi bộ Bùi Viện (Ipeace Hotel - Bui Vien Walking Street),"175 / 8 Phạm Ngũ Lão, Quận 1, Quận 1, Hồ Chí Minh, Việt Nam","7,9",2793,8.8,8.2,8.0,7.0,7.7,1,1,0,0,1,0,1,1,1,1.200.000,330.020
DORI HOUSE NTL (311/56),"Bình Thạnh, Hồ Chí Minh, Việt Nam","7,2",5,4.0,6.0,6.0,6.0,5.0,1,0,0,1,0,0,0,0,0,1.182.593,787.037
Valentine Hotel,"93/1 Nguyễn Chí Thanh, Quận 5, Hồ Chí Minh, Việt Nam, 70000","8,1",714,7.8,8.2,8.1,7.7,8.2,1,1,0,0,1,0,1,1,1,1.303.132,985.798
"Căn hộ 38 m² 1 phòng ngủ, 1 phòng tắm riêng ở Bình Thạnh (2Q Studio White-Apt RooftopPool&Spa-HCMC-Hochiminh)","Bình Thạnh, Quận Bình Thanh, Việt Nam",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,1,0,0,1,0,1,0,0,1,1.325.000,1.018.994
The Reverie Saigon,"22 - 36 Nguyễn Huệ, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Quận 1, Hồ Chí Minh, Việt Nam, 700000","9,4",2449,9.7,Không có,Không có,9.5,9.7,1,1,0,0,1,1,1,1,1,10.100.173,6.219.699
Windsor Plaza Hotel,"18 An Dương Vương, Phường 9, Quận 5, Thành phố Hồ Chí Minh, Việt Nam, Quận 5, Hồ Chí Minh, Việt Nam, 700000","8,5",7876,Không có,8.7,8.5,8.5,8.8,1,1,1,0,1,1,1,1,1,3.500.130,1.431.221
Fusion Original Saigon Centre,"65 Lê Lợi, Phường Bến Nghé, Quận 1, Hồ Chí Minh, Việt Nam, 70000","9,3",6983,9.8,9.6,9.2,9.3,9.6,1,1,1,0,1,1,1,1,0,7.075.976,4.282.841
Signature by M Village Lê Thánh Tôn,"24 Le Thanh Ton street, Ben Nghe ward, District 1, Quận 1, Hồ Chí Minh, Việt Nam, 7000","9,0",5444,9.5,9.5,9.1,Không có,9.4,1,1,0,1,1,1,1,1,0,5.796.497,2.803.270
Khu căn hộ cao cấp Sherwood Residence (Sherwood Residence),"127 Pasteur, Quận 3 , Quận 3, Hồ Chí Minh, Việt Nam, 700000","9,1",5014,8.9,9.3,9.2,9.1,9.3,1,1,0,1,1,1,1,1,0,Không có giá trước,Không có giá sau
SOTETSU GRAND FRESA SAIGON,"8 Ly Tu Trong Street, Ben Nghe Ward, Quận 1, Hồ Chí Minh, Việt Nam, 700000","9,2",4415,9.3,9.5,9.2,9.2,9.7,1,1,0,0,0,1,1,1,1,3.733.013,2.283.714
