name,address,review_score,review_count,Vị trí,Dịch vụ,Đáng giá tiền,Cơ sở vật chất,Độ sạch sẽ,bep,bua_sang,san_gon,may_giat,dua_don_san_bay,phong_tap,don_phong_hang_ngay,duoc_phep_mang_thu_nuoi,bai_do_xe,Giá trước,Giá sau
SKY STAR HOTEL,"No. 33, Street No. 21, Ward 8, Go Vap District, Ho Chi Minh City, Vietnam, Gò Vấp, Hồ Chí Minh, Việt Nam, 700000","8,3",216,8.7,9.0,8.5,8.6,8.8,1,0,1,0,1,0,1,1,1,1.624.642,603.972
GOLDA HOTEL,"37 Thuận Kiều, Phường 12, Quận 5, Hồ Chí Minh, Quận 5, Hồ Chí Minh, Việt Nam","8,2",639,8.4,8.5,8.3,8.1,8.4,1,1,0,0,1,0,1,1,0,2.642.987,660.738
Sedona Suites TP. Hồ Chí Minh (Sedona Suites Ho Chi Minh City),"67 Lê Lợi, Quận 1, Phường Bến Nghé, thành phố Hồ Chí Minh, Việt Nam, Quận 1, Hồ Chí Minh, Việt Nam, 710200","9,2",1937,9.8,9.4,8.9,9.2,9.6,1,1,0,1,1,1,1,1,1,Không có giá trước,Không có giá sau
khách sạn Vạn Thành Đạt (khach san Van Thanh Đat),"959 Đường Nguyễn Ảnh Thủ, Quận 12, Hồ Chí Minh, Việt Nam","8,4",40,7.8,7.4,7.6,7.4,7.4,0,0,0,0,0,0,1,1,1,Không có giá trước,259.259
Phong Lan 2 Hotel,"24A, Quang Trung, Phường Hiệp Phú, TP Thủ Đức, TPHCM, Quận 9, Hồ Chí Minh, Việt Nam, 700000","7,9",176,8.0,8.3,7.9,7.7,7.9,0,0,0,0,0,0,1,1,1,813.470,355.229
Khách sạn Sân Bay Havana Collection O (Collection O Havana Airport Hotel),"Cuu Long, Phuong 2, Quan Tan Binh, Thanh Pho Ho Chi Minh, Viet Nam, Ho-Chi-Minh, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","7,1",1207,7.8,7.3,7.2,6.8,7.1,0,1,0,1,0,0,1,1,1,Không có giá trước,625.451
Haven Hut Riverside Hotel,"No. 142, Ton That Thuyet Street, Quận 4, Hồ Chí Minh, Việt Nam, 700000","8,3",788,8.5,8.9,8.7,8.5,8.8,1,0,0,0,1,0,1,1,1,2.006.114,802.390
Khách Sạn Blue Airport (The Blue Airport Hotel),"2/37 Phan Thuc Duyen, Ward 4, Tan Binh Dist, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","7,1",1709,7.5,7.3,7.1,6.8,7.3,0,0,0,0,0,1,1,1,1,Không có giá trước,705.400
Nhật Vân 1 (Nhat Van 1),"16/4 trần thiện chánh p12 , q10 , tp hcm 16/4, Quận 10, Hồ Chí Minh, Việt Nam","6,2",137,6.8,6.6,6.1,5.9,5.9,0,0,0,0,0,1,1,1,1,Không có giá trước,Không có giá sau
Dong Khanh Hotel,"Số 2 Trần Hưng Đạo B , Phường 7, Quận 5, Th nh Phố Hồ Ch Minh, Quận 5, Hồ Chí Minh, Việt Nam, 700000","7,7",1459,8.1,7.9,7.7,7.3,7.6,0,1,0,0,1,0,1,1,0,1.200.000,646.864
Khách sạn New Star Inn (New Star Inn Boutique),"214 Nguyễn Thị Minh Khai P.6 Quận 3 TPHCM, Quận 3, Hồ Chí Minh, Việt Nam, 08","7,5",547,8.2,7.9,7.4,7.2,7.4,1,0,0,0,1,0,1,1,1,Không có giá trước,4.629.630
Cali Homestay,"No. 4, 59, Dinh Bo Linh, Ward 26, Binh Thanh District, Bình Thạnh, Hồ Chí Minh, Việt Nam, 70000","8,1",511,7.9,8.3,7.8,7.7,7.8,0,0,0,0,0,0,0,1,1,1.106.557,804.240
Khách sạn Như Ý (Nhu Y Hotel),"No. 185, Street No. 16, Binh Tan District, Ho Chi Minh City, Bình Tân, Hồ Chí Minh, Việt Nam, 70000 – 74000","8,1",403,8.3,8.6,8.3,7.8,8.2,0,0,0,0,0,0,1,1,1,458.192,337.639
The Noble Swan Central Dong Du Hotel,"30A Đông Du, 8, Quận 1, Hồ Chí Minh, Việt Nam","7,2",605,8.2,7.0,6.7,5.9,6.0,1,0,1,0,1,0,1,1,1,3.652.691,1.948.933
Khách Sạn Trần Long,"50 Đường Nguyễn Thị Nhuần, Quận 12, Hồ Chí Minh, Việt Nam","6,6",12,7.3,7.3,8.7,7.3,9.3,0,0,0,0,0,0,1,1,0,296.145,236.544
K&T Hotel - Sân Bay Tân Sơn Nhất,"307/16, Nguyen Van Troi Street, Ward 1, Tan Binh District, Ho Chi Minh City, Tân Bình, Hồ Chí Minh, Việt Nam, 700000","8,7",473,8.1,8.4,8.0,7.3,7.8,0,0,0,0,0,0,1,1,0,731.438,511.654
GIC Apartment and Hotel,"2/11 Hong Ha, Tân Bình, Hồ Chí Minh, Việt Nam, 700000","7,1",708,8.2,7.3,7.3,6.5,6.8,0,0,0,0,1,0,1,1,1,1.180.110,631.672
Khách sạn 175 (Hotel 175 Saigon),"786B Nguyễn Kiệm, Phường 3, Quận Gò Vấp, Tp.HCM, Gò Vấp, Hồ Chí Minh, Việt Nam, 700000","7,5",341,7.9,7.9,7.6,7.1,7.4,0,1,0,0,0,0,1,1,1,Không có giá trước,1.825.204
H79 Hotel,"7B cong hoa phuong 4 quan tan binh, Tân Bình, Hồ Chí Minh, Việt Nam, 700000","6,6",1239,7.4,6.9,6.7,6.1,6.2,1,0,0,0,1,0,1,1,1,Không có giá trước,Không có giá sau
Khách sạn Cochin Zen (Cochin Zen Hotel),"46-46 bis Thủ Khoa Huân, Phường Bến Thành, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,5",5769,9.2,8.8,8.4,8.2,8.7,0,1,1,0,1,1,1,1,0,Không có giá trước,Không có giá sau
THANH TAI HOTEL 2,"15A Phan Van Hon Street, Tan Thoi Nhat Ward, District 12, Ho Chi Minh City, Vietnam, Quận 12, Hồ Chí Minh, Việt Nam, 700000","8,7",322,8.7,9.0,8.9,8.6,8.8,0,1,0,0,0,0,1,1,1,4.570.142,777.363
Khách sạn La Cigale (La Cigale Hotel),"37-39 Hung Gia 1, Phu My Hung, Quận 7, Hồ Chí Minh, Việt Nam","8,5",994,8.7,8.9,8.9,8.1,8.9,1,0,0,1,0,0,1,1,1,Không có giá trước,Không có giá sau
Khách sạn Hạ Long (Ha Long Hotel),"76 L Văn Ch , Thủ Đức, Hồ Chí Minh, Việt Nam, 720300","8,5",254,8.6,8.9,8.8,8.4,8.7,1,1,0,0,1,0,1,1,1,371.055,358.710
Khách sạn sân bay Prague Sài Gòn (Prague Airport Hotel),"157 Bach Dang, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","8,8",1080,9.1,9.3,8.9,8.6,9.2,0,0,1,0,0,1,1,1,1,1.300.000,644.371
The Lovenote Home,"No. 177/6, Truong Dinh, Vietnam, 177/6 Trương Định, Quận 3, Hồ Chí Minh, Việt Nam","8,6",866,8.8,9.2,9.1,8.6,9.0,1,0,0,0,0,1,1,1,1,751.366,324.304
KHÁCH SẠN SÂN BAY GALAXY (GALAXY AIRPORT HOTEL),"38/6 Lam sơn,Phường 2, Quận Tân Bình,TP.Hồ Chí Minh, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","8,5",671,8.9,9.0,8.7,8.2,8.8,0,0,0,0,0,0,1,1,1,2.862.911,491.518
Khách sạn Enjoy 5A (Enjoy Hotel 5A),"So 2 Duong 5A khu dan cu Trung Son,, Bình Hưng, Hồ Chí Minh, Việt Nam, 700000","8,2",269,8.4,8.1,8.5,8.1,8.3,0,0,0,0,0,0,1,1,1,Không có giá trước,502.500
Khách sạn Swan (Swan Hotel),"21 Duong 68, Phuong Thanh My Loi, Quận 2, Hồ Chí Minh, Việt Nam, 70000","8,4",341,8.0,8.7,8.6,8.3,8.5,1,1,0,0,0,0,1,1,1,572.990,555.999
Montana Hotel & Apartment Saigon Airport,"51B Hồng Hà, Phường 2, Montana Building, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","8,0",244,9.0,8.6,8.5,8.0,8.3,0,0,0,0,1,1,1,1,1,984.874,769.600
M Village Hotel Tôn Thất Đạm,"129 Tôn Thất Đạm M Village, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,8",2959,9.2,9.4,9.0,8.8,9.2,1,1,1,1,1,1,1,1,0,Không có giá trước,Không có giá sau
Khách sạn Value (Value Hotel),"so 5, đường số 7,52 Phạm Văn Đồng, phường 3, Quận G&#242; Vấp, Gò Vấp, Hồ Chí Minh, Việt Nam, 70000","8,0",102,8.4,8.7,7.8,7.9,7.8,0,1,0,0,1,1,1,1,1,423.064,393.519
Khách sạn Hà My (Ha My Hotel),"32 đường số 6, phường Linh Trung, quận Thủ Đức, thành phố Hồ Chí Minh (gần trường ĐH Ngân Hàng trên đường Hoàng Diệu 2), Thủ Đức, Hồ Chí Minh, Việt Nam, 700000","8,0",397,8.4,8.2,8.2,7.9,8.2,1,0,0,0,0,0,1,1,1,Không có giá trước,Không có giá sau
Aurora Western Village,"65 QUOC HUONG STREET, DISTRICT 2, Quận 2, Hồ Chí Minh, Việt Nam, 700000","8,3",1296,8.5,8.7,8.5,8.2,8.7,1,1,0,0,1,1,1,1,1,3.134.183,1.176.804
TTC Hotel Deluxe Airport,"315 Ho&#224;ng Văn Thụ, phường 2, quận T&#226;n B&#236;nh, Tân Bình, Hồ Chí Minh, Việt Nam, 72519","7,8",725,8.2,8.0,7.7,7.4,7.8,0,1,0,0,0,1,1,1,1,1.399.644,814.279
Khách sạn S79 Boutique Bùi Viện (S79 Boutique Hotel Bui Vien),"40/21 Bui Vien, District 1, Quận 1, Hồ Chí Minh, Việt Nam, 70000","7,9",2181,8.6,8.2,8.1,7.1,8.0,1,0,0,0,1,0,1,1,1,Không có giá trước,Không có giá sau
Siris Niko Residence,"No. 466, Pham Thai Buong, Tan Phong, Quận 7, Hồ Chí Minh, Việt Nam, 700000","8,2",371,8.8,8.4,8.6,8.3,8.5,0,0,0,0,0,0,0,1,1,Không có giá trước,Không có giá sau
Khách sạn sân bay My Villa (My Villa Airport Hotel),"54/34 đường Bạch Đằng, Phường 02, Quận Tân Bình, Thành phố Hồ Chí Minh, Tân Bình, Hồ Chí Minh, Việt Nam, 700000","7,8",1073,8.3,8.0,7.8,7.4,7.8,0,1,0,1,1,1,1,1,1,Không có giá trước,Không có giá sau
Tan Thanh Cong Hotel,"117 Trần Bình Trọng, Quận 5, Quận 5, Hồ Chí Minh, Việt Nam","7,4",48,7.2,7.3,7.7,6.4,7.2,0,0,0,0,0,0,1,1,1,Không có giá trước,Không có giá sau
Eros Hotel _Phan Huy Ích,"Phan Huy Ich, No. 8, Lane 331, Ward 14, Go Vap, 331/8 phường 14, Gò Vấp, Hồ Chí Minh, Việt Nam, 71418","7,7",52,8.5,8.8,8.6,8.5,8.4,0,0,0,0,0,0,1,1,1,Không có giá trước,416.667
Hotel Majestic Saigon,"01 Đồng Khởi, Quận 1, Quận 1, Hồ Chí Minh, Việt Nam","8,7",11072,9.2,8.8,8.4,8.4,8.8,1,1,0,1,1,1,1,1,1,Không có giá trước,Không có giá sau
THANH TAI HOTEL 1,"Số 17 đường Trần Thái Tông, phường 15, Tân Bình, Hồ Chí Minh, Việt Nam, 700000","8,5",1871,8.5,8.9,8.9,8.6,8.7,1,1,0,0,0,1,1,1,1,Không có giá trước,1.452.433
Khách sạn AHA Residence (AHA Residence Hotel ),"284 Dien Bien Phu, Bình Thạnh, Hồ Chí Minh, Việt Nam, 700000","7,3",1003,7.8,7.3,7.4,7.0,7.2,1,1,0,0,1,0,1,1,0,Không có giá trước,Không có giá sau
Queen Central Hotel,"38 - 40 Nguyễn An Ninh, Phường Bến Thành, Quận 1, Quận 1, Hồ Chí Minh, Việt Nam, 70000","7,0",3397,8.4,7.0,7.1,6.3,6.5,1,0,0,0,0,0,1,1,1,Không có giá trước,2.204.586
OYO 752 Mặt Trời Vàng (OYO 752 Mat Troi Vang),"44/12 Vuon Lai, Phuong Tan Thanh, Quan Tan Phu, Thanh pho Ho Chi Minh Vietnam, Tân Phú, Hồ Chí Minh, Việt Nam, 700000","5,5",41,3.3,5.0,3.5,3.0,2.7,0,0,0,0,0,0,1,1,1,Không có giá trước,234.667
Căn hộ SpringHill - The High Class (SpringHill Apartment - The High Class),"31 Hung Gia 3, Tan Phong, District 7, Ho Chi Minh, Quận 7, Hồ Chí Minh, Việt Nam, 700000","8,3",1110,8.7,8.5,8.4,8.3,8.3,1,1,1,1,1,0,1,1,1,1.460.000,678.891
Khách sạn Hoa Đệ Nhất (Hoa De Nhat Hotel),"4/1/9-4/1/11 Hoàng Việt, Phường 4, Quận Tân Bình, Tân Bình, Hồ Chí Minh, Việt Nam, 700000","7,0",481,7.5,7.4,7.2,6.7,7.0,1,1,0,0,1,0,1,1,1,990.932,690.152
Khách sạn New Space gần sân bay (New Space Hotel Airport ),"51 Đường Lam Sơn, Phường 2, Quận Tân Bình, Tp HCM, Tân Bình, Hồ Chí Minh, Việt Nam, 700000","8,1",2172,8.4,8.6,8.2,7.6,8.0,1,1,0,0,1,0,1,1,1,2.988.511,577.427
SAVIHOUSE - HUCH VILLA,"No. 29, Hoang Dieu, Ward 10, Phu Nhuan District, Ho Chi Minh City, Phú Nhuận, Hồ Chí Minh, Việt Nam, 700000","8,0",462,8.2,8.3,8.4,8.2,8.3,1,0,1,0,0,1,1,1,1,907.711,875.616
Cozrum Homes - Spring Residence,"No. 26, 69/1 Nguyen Gia Tri, Ward 25, Binh Thanh District, Vietnam , Bình Thạnh, Hồ Chí Minh, Việt Nam, 0840001","8,7",511,9.2,9.0,9.1,9.1,9.1,1,0,0,0,0,0,0,1,1,Không có giá trước,776.517
The Concept Hotel HCMC - Premium,"27 Bà Huyện Thanh Quan, Phường 6, Quận 3, Hồ Chí Minh, Việt Nam","9,2",473,9.4,9.5,9.3,9.1,9.4,0,0,0,1,0,1,1,1,0,Không có giá trước,Không có giá sau
ibis Sân bay Sài Gòn (ibis Saigon Airport),"Số 2 đường Hồng Hà, phường 2, quận Tân Bình, TP.HCM, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","8,6",12346,9.1,8.7,8.4,8.4,8.8,1,1,1,0,1,1,1,1,1,2.499.566,1.793.232
Khách sạn HANZ Sơn Mi Sài Gòn (HANZ Son Mi Hotel Saigon),"839/10 Le Hong Phong, District 10, Quận 10, Hồ Chí Minh, Việt Nam, 700000","8,9",900,9.2,9.1,9.1,9.0,9.1,1,0,0,0,1,1,1,1,1,1.189.349,897.223
KHÁCH SẠN THÀNH VINH,"No. 1, Dinh Chuong Duong, Huyện Củ Chi, Hồ Chí Minh, Việt Nam, 70000","8,1",164,8.5,8.7,8.7,8.2,8.3,1,0,0,0,1,0,1,1,1,1.500.000,303.179
Belvilla Comfort Stays Near SECC formerly Cozy Hotel,"R4 54, Hung Gia 2, Tan Phong, Quan 7, Thanh pho Ho Chi Minh, Viet Nam, Ho-Chi-Minh, Ho-Chi-Minh, Quận 7, Hồ Chí Minh, Việt Nam, 550000","8,0",9,7.7,8.7,8.7,7.3,7.3,1,0,0,0,0,0,1,1,1,1.533.484,656.125
Saigon City Center,"385/143 Nguyễn Công Trứ, P. Cầu Ông Lãnh, Quận 1, Quận 1, Hồ Chí Minh, Việt Nam, 70000","6,5",874,6.8,6.3,6.7,5.8,6.2,0,0,0,0,0,0,1,1,1,337.844,162.087
Mơ Mơ Residence,"117 Duy Tân, Phú Nhuận, Hồ Chí Minh, Việt Nam","9,2",263,9.5,9.5,9.6,9.5,9.8,1,0,0,0,0,0,0,1,1,Không có giá trước,4.212.654
Khách sạn Vilion Central (Vilion Central Hotel),"43 Đường Lê Anh Xuân , Phường Bến Thành , Quận 1 , Thành phố Hồ Chí Minh, Quận 1, Hồ Chí Minh, Việt Nam","6,8",2234,7.9,7.4,6.4,5.7,6.1,1,1,0,1,1,0,1,1,1,6.992.082,4.238.190
The HUB Hotel,"66a Đ. Phổ Quang, Phường 2, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","8,8",175,8.6,9.3,8.9,8.4,8.9,0,1,0,0,1,1,1,1,1,1.550.000,1.005.728
THE QUEENDOR BOUTIQUE HOTEL,"2 Quách Văn Tuấn, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","8,3",722,8.7,8.8,8.4,8.0,8.5,1,1,1,0,1,1,1,1,1,956.067,823.716
Tahami Hotel Thu Duc,"1A Đ. D2, Thủ Đức, Hồ Chí Minh, Việt Nam, 700000","6,2",135,6.7,6.2,6.0,5.7,5.9,0,0,0,0,0,0,1,1,1,645.163,432.248
Lucky Star Hotel Q5,"60/3 Nguyen Trai Street, Ward 3, District 5, Ho Chi Minh City, Quận 5, Hồ Chí Minh, Việt Nam, 700000","7,3",272,7.8,7.7,7.2,6.8,7.3,1,0,0,0,1,0,1,1,1,6.998.818,1.128.225
Khách sạn Hoàng Yến (Hoang Yen Hotel - Phu My Hung),"R4 -62-63-64 Hưng Gia 2 , Phú Mỹ Hưng , Quận 7 , TP. Hồ Chí Minh, Quận 7, Hồ Chí Minh, Việt Nam, 700000","8,0",992,8.5,8.7,8.3,7.8,8.3,1,1,0,1,1,0,1,1,1,671.351,539.683
La Galerie Hotel,"17-19 duong so 4 KDC Trung Son, binh hung, binh chanh, tp.hcm, Bình Hưng, Hồ Chí Minh, Việt Nam, 739500","8,0",389,8.1,8.2,8.2,8.0,8.4,0,0,0,1,1,0,1,1,1,Không có giá trước,777.593
Soul Station - Studio Hotel,"No. 78, Tran Quoc Tuan St, Ward 1, Vietnam, Gò Vấp, Hồ Chí Minh, Việt Nam, 700000","9,4",41,9.3,9.9,9.6,9.5,9.8,1,0,0,0,1,0,1,1,1,779.122,499.549
Cozrum Homes - Retro House,"The Alley 520 No 1 , Ng Gia Tự, Ward 09, District 5 , Quận 5, Hồ Chí Minh, Việt Nam, 08400001","7,7",805,8.5,8.1,8.0,8.1,8.0,1,0,0,0,0,0,0,1,1,2.000.000,676.265
Chotel Ben Thanh,"21B, Bui Thi Xuan, Phuong Ben Thanh, Quan 1, Quận 1, Hồ Chí Minh, Việt Nam, 000000","8,4",7117,8.9,8.8,8.6,7.8,8.5,0,0,0,0,0,0,1,1,1,1.567.352,1.030.640
