name,address,review_score,review_count,Vị trí,Dịch vụ,Đáng giá tiền,Cơ sở vật chất,Độ sạch sẽ,bep,bua_sang,san_gon,may_giat,dua_don_san_bay,phong_tap,don_phong_hang_ngay,duoc_phep_mang_thu_nuoi,bai_do_xe,Giá trước,Giá sau
Khách Sạn Hạo Nhiên,"168 Hùng Vương, Tự An, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 630000","9,3",17,9.2,9.4,9.5,9.2,9.5,0,0,0,0,0,0,0,1,1,Không có giá trước,467.593
Khach san Hoang Điep 3,"Nguyễn An Ninh 09, 50 phòng, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","8,7",52,8.3,9.0,8.5,8.7,8.7,0,0,0,0,0,0,1,1,1,Không có giá trước,297.794
T Farmstay villa and resort at Buon Ma Thuot City,"hẻm 7 đường 10/3, T Farmstay, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","6,1",38,6.0,6.1,6.7,6.1,6.3,0,0,1,0,0,0,1,1,1,800.000,391.072
Hung Vuong Hotel,"44-48/2 Hung Vuong Street, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","7,6",206,8.3,8.4,7.5,7.5,7.6,0,0,0,0,0,1,1,1,1,Không có giá trước,308.642
Metro Ban Mê Hotel,"136 L&#253; Ch&#237;nh Thắng, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 630000","7,9",24,10.0,10.0,10.0,8.0,10.0,1,0,0,0,1,0,1,1,1,Không có giá trước,462.963
Lá Giang Garden BMT (La Giang Garden BMT),"10/36 Nguyễn Lâm, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 63000","9,6",11,9.0,10.0,10.0,9.5,9.5,1,0,0,0,0,0,1,1,1,320.756,291.667
Khách sạn Ban Mê Xanh (Ban Me Xanh Hotel),"86 Nguyễn Chí Thanh, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 63109","6,6",67,7.1,7.5,6.8,6.4,6.7,0,0,0,0,0,0,1,1,1,600.000,311.313
Bob Hotel 2,"30 Hoàng Thế Thiện Bob Hotel 2, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 0262","7,5",95,7.6,8.4,7.9,7.0,8.2,1,0,0,0,0,0,1,1,1,Không có giá trước,Không có giá sau
Khách sạn Happy Home Daklak,"186 Nguyen Tat Thanh, Ea Kar, Thị Trấn Ea Kar, Huyện Lắk, Buôn Ma Thuột, Việt Nam, 630000","9,7",6,8.7,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,1,1,1.612.768,427.105
"Nhà mặt đất 30 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Buôn Ma Thuột (Room 04 - Cu M'gar (HomeStay Garden France II))","135 Nguyen Tri Phuong, Thành Công, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","8,5",79,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,1,0,1,1,Không có giá trước,541.667
Khách sạn Kim Ngân (Kim Ngan hotel),"No. 198, Nguyen Van Cu, Tan Lap Ward, Buon Ma Thuot City, Vietnam, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","7,9",67,7.4,7.2,8.0,7.2,8.0,1,0,0,0,0,0,1,1,1,1.411.778,359.869
Nam Sơn Hotel Dak Lak,"10 Lê Văn Hưu, Ea Tam, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 630000","4,5",3,6.0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,1,1,1,1.262.065,320.408
HOMESTAY AKO EA,"Buon Ako Dhong, Tan Loi Ward, Buon Ma Thuot City, Dak Lak Province, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 630000","7,9",9,7.7,7.7,7.7,7.7,7.7,1,0,0,0,1,0,1,1,1,1.193.078,842.954
Amacon Hotel & Coffee,"101 Đường Lý Thái Tổ 101, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","8,7",143,9.1,9.4,8.2,8.2,8.5,1,0,0,0,0,0,1,1,1,691.734,651.852
Thanh Ngoc Motel 2,"57 Lê Duẩn, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","8,8",66,8.7,9.2,9.0,8.8,8.9,0,0,0,0,1,0,1,1,1,298.161,277.778
Mạnh Hùng Guest House,"48 Trần Huy Liệu street, Tân Thành ward, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 63117","7,8",34,4.0,2.0,6.0,4.0,6.0,0,1,0,1,1,0,1,1,1,Không có giá trước,348.333
Dam San Hotel,"212 Nguyen Cong Tru, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","8,5",141,8.7,9.0,8.7,8.4,8.8,0,0,0,0,1,0,1,1,1,Không có giá trước,645.503
Van Long Lakeside View Guesthouse,"71b Y Jut, Huyện Lắk, Buôn Ma Thuột, Việt Nam, 630000","7,9",18,9.6,8.5,8.5,7.9,7.3,0,0,0,0,0,0,1,1,1,950.000,314.386
LAK VIEW,"71B Y JUT,LIEN SON,LAK,DAK LAK, Huyện Lắk, Buôn Ma Thuột, Việt Nam, 02623","8,6",14,9.0,8.5,8.8,8.3,8.8,0,1,0,0,1,0,1,1,1,599.000,297.796
Amazing House,"61 Mạc Đĩnh Chi, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","8,8",129,9.3,9.9,9.6,9.3,9.6,1,1,0,0,1,0,1,1,1,Không có giá trước,601.852
Nhà Nghỉ Thảo Nguyên Xanh (Nha Nghi THAO NGUYEN XANH),"383/2 Trần Phú, Phường Thành Nhất, Thành Phố Buôn Ma Thuột, Tỉnh Đăk Lăk, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","7,7",98,7.2,7.2,7.4,6.7,6.9,0,0,0,0,1,0,1,1,1,Không có giá trước,370.370
"Căn hộ 16 m² 3 phòng ngủ, 3 phòng tắm riêng ở Thành phố Buôn Ma Thuột (Luxurious, Private. Peaceful, Convenient, Clean.)","Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","2,2",2,2.0,2.0,2.0,2.0,3.0,0,0,0,0,0,0,0,0,0,230.000,180.134
Khách Sạn Trung Anh 78 HAI BÀ TRƯNG BMT (Khach San Trung Anh 78 HAI BA TRUNG BMT),"78 HAI BÀ TRƯNG PHƯỜNG THẮNG LỢI, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","8,8",8,9.2,8.9,8.7,8.6,9.0,0,0,0,0,0,0,0,1,1,Không có giá trước,324.074
Lak village,"70 Y Jut, Huyện Lắk, Buôn Ma Thuột, Việt Nam","9,4",12,9.6,9.4,9.5,8.8,9.6,0,0,0,0,1,0,0,1,1,Không có giá trước,387.037
Bob Hotel 3,"323 L Thường Kiệt, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 630000","8,4",23,8.9,8.9,9.3,8.1,8.9,0,0,0,0,0,0,1,1,0,925.800,367.167
Khách sạn Biệt Điện (Biet Dien Hotel),"Số 01 Ngô Quyền, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 630000","8,3",163,9.0,8.4,8.4,7.8,8.2,1,1,0,0,1,0,0,1,1,1.371.184,1.095.640
AEC Hotel Ban Me (Aec Hotel Banme),"162 Nguyễn Văn Cừ, Phường Tân Lập, TP Buôn Ma Thuột, Tỉnh Đắk Lắk, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 84 262","7,4",332,7.6,7.9,7.5,6.8,7.3,1,1,0,0,1,0,1,1,1,Không có giá trước,Không có giá sau
The Healing Luxury Hotel,"Testla 07-12, Khu Arabica 1, Thành phố Cà phê, Đường Nguyễn Đình Chiểu, Phường Tân Lợi, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 63100","9,2",38,9.3,9.4,9.5,9.1,9.5,1,0,0,0,1,1,1,1,1,891.014,680.556
Nhà Khách T284 (Nha Khach T284),"21b Mai Hắc Đế, phường Tân Thành, thành Phố Buôn Ma Thuột, tỉnh dăklak số 21b mai hắc đế, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","7,5",80,8.7,8.2,7.9,6.4,7.9,0,1,0,0,1,0,1,1,1,Không có giá trước,425.926
Khách Sạn Thiên Phong (Khach San Thien Phong),"211 Hà Huy Tập, Phường Tân Lợi, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","7,3",42,7.4,7.4,7.7,7.3,7.7,0,0,0,0,1,0,1,1,1,Không có giá trước,277.778
Khách sạn Lys (Lys Hotel),"Nguyễn Thượng Hiền, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","8,3",176,8.1,8.5,8.5,7.8,8.4,0,1,0,1,0,0,0,1,1,Không có giá trước,Không có giá sau
Lak Tented Camp,"Yangtao, Lien Son, Lak District, Daklak, Viet Nam., Huyện Lắk, Buôn Ma Thuột, Việt Nam","8,0",284,8.8,8.9,8.5,7.9,8.2,1,1,0,0,1,1,1,1,1,2.920.982,2.342.152
Vườn Pháp 3 Homestay (Vuon Phap 3 Homestay),"185/20/23 Đinh Tiên Hoàng, phường Tự An, Buon Me Thuot, Vietnam, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","7,1",56,7.6,8.2,7.4,7.4,7.3,0,0,0,0,1,0,1,1,1,Không có giá trước,680.556
DANCASA FARMSTAY,", Ea tur, Dancasa Horse Farm & Homestay, Hòa Thắng, Buôn Ma Thuột, Việt Nam","9,8",9,10.0,10.0,10.0,9.8,10.0,1,0,0,0,0,0,0,1,1,1.000.000,768.816
Khang Hy Hotel,"162 Lý Chính Thắng, Khang Hy Hotel, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 63000","7,5",92,7.9,8.3,7.6,7.6,7.7,0,0,0,0,0,0,1,1,1,879.521,480.837
Thanh Binh Hotel,"24 Lý Thường Kiệt, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","7,6",13,8.1,7.8,7.1,6.8,7.0,0,0,0,0,0,0,0,1,1,Không có giá trước,296.296
Khách sạn Ngọc Hồi 2,"Hẻm 51 Nguy&#234;̃n T&#226;́t Thành, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 02623","8,2",16,8.9,8.6,8.6,7.8,8.3,0,0,0,0,0,0,1,1,1,Không có giá trước,Không có giá sau
"Nhà riêng m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Buôn Ma Thuột (Chà Là Retreat)","Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,1,0,0,0,0,0,0,1,0,Không có giá trước,381.655
Gạo House (Gao House),"184/57 54A Đồng Khởi, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 63000",10,1,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,1,1,1,703.227,696.599
The Highland House,"79 Van Tien Dung, Ward Tan An, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","9,6",1,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,0,1,1,Không có giá trước,6.172.840
Yangsinghotel,"13 Trần Nhật Duật nối dài P. Tân Lợi, Tp. Buôn Ma Thuột, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","8,0",38,8.3,8.0,7.7,7.7,7.6,0,0,0,0,0,0,0,1,1,Không có giá trước,555.556
"Nhà riêng 25 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Buôn Ma Thuột (Room 03, Cu Kuin (HomeStay Garden Phap II))","Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","8,7",26,8.3,8.3,7.2,7.4,8.0,0,0,0,0,0,0,0,1,0,483.780,459.554
"Nhà riêng 100 m² 1 phòng ngủ, 1 phòng tắm riêng ở Hòa Thắng (Dancasa Horsefarm’s Bungalow)",", Ea tur, Dancasa Horse Farm & Coffee, Hòa Thắng, Buôn Ma Thuột, Việt Nam","9,7",17,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,1,1,1,Không có giá trước,785.350
THE MYST No47 HOUSE BUON MA THUOT,"38 Lê Anh Xuân Lô 38 Lê Anh Xuân, phường Thắng Lợi, Thành phố Buôn Ma Thuột, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","8,3",71,8.8,9.2,9.1,9.4,9.3,1,0,0,1,0,0,0,1,1,749.805,708.333
Sala coffee & homestay,"18 Nguyễn Đình Chiểu, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","9,1",31,9.5,9.2,9.2,8.9,8.8,0,0,0,0,0,0,0,1,1,Không có giá trước,683.333
HARMONY Botanic,"66/6 Nguyễn Công Trứ, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 63000","9,8",3,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,1,1,Không có giá trước,2.444.444
Khách sạn Hương Mê (Khach san Huong Me),"Đường Tuệ Tĩnh, p. EaTam, 6/8, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","8,3",45,7.8,7.8,7.8,7.7,7.8,0,0,0,0,0,0,1,1,1,Không có giá trước,Không có giá sau
Thao Nguyen Xanh,"383 Trần Phú, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","8,1",25,8.3,8.2,8.5,7.4,7.9,1,0,0,0,1,0,1,1,1,342.397,316.804
Thanh Ngoc Motel,"118 Đinh Tiên Hoàng, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 630000","8,8",235,8.3,8.9,8.4,8.3,8.3,0,0,0,0,1,0,1,1,1,Không có giá trước,342.593
Nhà Của Mom (Nha Cua Mom),"487/18 Nguyễn Văn Cừ, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","7,3",4,5.8,7.5,5.8,6.7,6.7,1,1,1,0,1,1,1,1,1,1.046.058,833.333
Nhà gỗ Queeny’s Farmstay (Queeny’s Farmstay Wooden House),"442/139 Y Moan &#202;nu&#244;l, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 630000","9,3",46,9.2,9.7,9.6,9.0,9.2,1,1,0,1,0,0,1,1,1,1.006.158,757.872
Nhà nghỉ Đô Thành (Nha nghi Đo Thanh),"54 Ama Jhao, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 680000",10,1,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,1,0,Không có giá trước,231.481
Cọ cùn homestay R3 (Co cun homestay R3),"Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,1,0,0,0,0,0,0,0,0,Không có giá trước,407.407
"Nhà riêng 45 m² 2 phòng ngủ, 2 phòng tắm riêng ở Hòa Thắng (Xom Sinh Homestay & Farmstay Buon Ma Thuot Dak Lak)",", Buon Ma Thuot, Hòa Thắng, Buôn Ma Thuột, Việt Nam, 630000","9,6",13,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0,0,1,1,1,Không có giá trước,669.118
Kakul A'House,"279 Nguyễn Hữu Thấu, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","8,3",3,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,0,1,1,1,Không có giá trước,1.250.000
"Nhà riêng 550 m² 15 phòng ngủ, 15 phòng tắm riêng ở Huyện Lắk (Lak View Hotel)","71b Y Jut,Lien Son,, Huyện Lắk, Buôn Ma Thuột, Việt Nam, 63000","9,0",81,9.9,9.7,9.6,8.9,9.4,0,1,0,0,1,0,1,1,1,Không có giá trước,407.407
The 47 House Homestay BMT,"No. 55, Trinh Cong Son, Tan Loi, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 63000","9,6",67,9.8,10.0,9.8,9.8,9.3,1,0,0,1,1,0,0,1,1,Không có giá trước,Không có giá sau
"Nhà riêng 25 m² 1 phòng ngủ, 0 phòng tắm riêng ở Trung tâm thành phố Buôn Ma Thuột (Room 11, Krong Nang (Vườn Pháp II Homestay))","Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","9,7",6,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,1,0,553.387,467.546
"Căn hộ m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Buôn Ma Thuột (Motel 253)","Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,0,0,0,0,0,0,0,0,0,340.000,178.411
Khách sạn Cát Phú (Cat Phu Hotel),"113 Hai Ba Trung, Thang Loi Ward, Buon Ma Thuot City, Dak Lak, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 630000","7,5",6,9.5,9.0,8.5,Không có,8.5,1,0,0,0,0,0,1,1,1,1.217.894,273.687
"Căn hộ 30 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Buôn Ma Thuột (Cọ Cùn Homestay/ Handmade/ Paintings (single beds))","Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","9,8",2,10.0,10.0,10.0,9.0,10.0,1,0,0,0,0,0,0,0,0,440.403,370.126
KHÁCH SẠN HỒNG KÔNG (KHACH SAN HONG KONG),"05 Lý Tự Trọng, P.Tân An, TP.Buôn Ma Thuột, Đắk Lắk, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 63000","7,4",24,8.8,8.3,8.5,Không có,6.5,1,0,0,0,1,0,1,1,1,333.247,324.074
Homestay Lưng Đồi (Homestay Lung Đoi),"Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,0,0,0,0,0,0,0,0,0,556.857,551.471
Khôi Đại Hotel (Khoi Đai Hotel),"47 Nguyễn Lương Bằng, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","7,5",16,8.2,9.0,7.7,Không có,8.0,0,0,0,0,1,0,1,1,1,545.364,463.426
"Nhà riêng 40 m² 1 phòng ngủ, 0 phòng tắm riêng ở Trung tâm thành phố Buôn Ma Thuột (Room 02 - M' Drak (Vườn Pháp II Homestay))","Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","8,8",3,8.0,8.7,9.3,8.7,9.3,1,0,0,0,0,0,0,1,0,1.162.009,843.218
Nhà nghỉ Sim BMT (Nha nghi Sim BMT),"40 Ngô Gia Tự, phường Tân An, thành phố Buôn Ma Thuột, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 02623",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,0,0,0,0,0,0,0,1,1,Không có giá trước,270.455
"Nhà trệt m² 1 phòng ngủ, 1 phòng tắm riêng ở Hòa Thắng (Wood Bulgalow with paddy field view)","Hòa Thắng, Buôn Ma Thuột, Việt Nam",10,1,10.0,10.0,10.0,10.0,10.0,1,0,0,1,0,0,0,0,0,850.000,630.537
