name,address,review_score,review_count,Vị trí,Dịch vụ,Đáng giá tiền,Cơ sở vật chất,Độ sạch sẽ,bep,bua_sang,san_gon,may_giat,dua_don_san_bay,phong_tap,don_phong_hang_ngay,duoc_phep_mang_thu_nuoi,bai_do_xe,Giá trước,Giá sau
"Căn hộ 80 m² 2 phòng ngủ, 2 phòng tắm riêng ở Bình Thạnh (Akela Vinhomes Central Park Apartments)","Bình Thạnh, Hồ Chí Minh, Việt Nam",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,1,0,0,1,0,1,0,0,1,Không có giá trước,3.700.721
"Căn hộ 76 m² 2 phòng ngủ, 2 phòng tắm riêng ở Quận 4 (Sunrise City North - 2 BedRoom Apartment)","27 Đường Nguyễn Hữu Thọ, Quận 7, Hồ Chí Minh, Việt Nam, 72912","8,9",4,10.0,9.0,9.0,10.0,10.0,1,0,1,1,1,1,1,1,1,Không có giá trước,2.513.644
Bliss Hostel 2,"222/14 Đường Bùi Viện Phường Phạm Ngũ Lão, Quận 1, Quận 1, Hồ Chí Minh, Việt Nam","7,2",19,8.0,8.5,7.3,6.4,6.5,0,0,0,0,1,1,0,1,1,Không có giá trước,Không có giá sau
"Căn hộ 108 m² 3 phòng ngủ, 2 phòng tắm riêng ở Bình Thạnh (3 Bedrom Apartment verry good)","Bình Thạnh, Hồ Chí Minh, Việt Nam",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,1,0,0,1,0,1,0,0,0,3.689.583,2.316.546
"Căn hộ 90 m² 3 phòng ngủ, 2 phòng tắm riêng ở Quận 4 (Deluxe 3Brs Apartment Near to Center)","Quận 4, Hồ Chí Minh, Việt Nam",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,1,0,0,1,0,1,0,0,1,2.469.136,2.420.272
"Căn hộ 48 m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận 1 (MarQ Luxury Apartment 48 - City Center Pool Gym)","Quận 1, Hồ Chí Minh, Việt Nam","9,6",46,9.9,9.6,9.5,Không có,9.3,1,0,0,1,0,1,0,0,1,Không có giá trước,2.075.302
Anthesis Riverside Apartment - Masteri Millennium,"132 Đ. Bến Vân Đồn, Phường 6, Masteri Millennium , Quận 4, Hồ Chí Minh, Việt Nam, 700000","8,3",375,9.0,8.0,9.0,8.5,9.0,1,0,0,1,1,1,1,1,1,Không có giá trước,1.438.889
RiO House - căn hộ Hà Đô Orchid 1 (RiO House - can ho Ha Đo Orchid 1),"200 Đường 3 Tháng 2 Toà nhà ORCHID 1, Quận 10, Hồ Chí Minh, Việt Nam","8,2",16,8.3,8.3,8.3,8.3,8.1,0,0,0,0,0,0,0,1,1,Không có giá trước,1.329.167
Midnight Corner Q7 Distric 7,"A46 Khu Dân Cư Tân Thuận Nam, Quận 7, Hồ Chí Minh, Việt Nam","4,2",5,7.5,2.5,5.0,2.5,5.0,0,0,0,0,0,0,0,1,1,Không có giá trước,462.963
"Căn hộ 65 m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận 1 (Cozy Comfy 1BR apartment pool, gym, balcony)","Quận 1, Hồ Chí Minh, Việt Nam",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,1,0,0,1,0,0,0,0,0,4.308.398,3.444.790
"Căn hộ 84 m² 1 phòng ngủ, 2 phòng tắm riêng ở Bình Thạnh (2 Bathroom Apartment )","Bình Thạnh, Hồ Chí Minh, Việt Nam",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,1,0,0,1,0,1,0,0,0,2.767.097,1.738.083
Căn hộ dịch vụ (Can ho dich vu),"Quận 1, Hồ Chí Minh, Việt Nam",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,1,0,0,1,0,0,0,0,0,Không có giá trước,1.574.074
Convinia Luxury The Peak Midtown,"33 Đường số 16, M8 - The Peak Midtown, Quận 7, Hồ Chí Minh, Việt Nam, 700000","7,4",38,7.8,6.7,6.2,7.5,7.5,1,0,0,1,1,0,1,1,1,Không có giá trước,Không có giá sau
KHÁCH SẠN CĂN HỘ SAKI 4 (SAKI APARTHOTEL 4),"188 Hà Huy Tập, Quận 7, Hồ Chí Minh, Việt Nam","6,1",71,6.4,6.2,6.2,5.8,5.8,1,0,0,0,0,0,1,1,1,553.176,396.798
"Căn hộ 75 m² 1 phòng ngủ, 1 phòng tắm riêng ở Phú Nhuận (Tân Sơn Nhất airport, BBQ, FREEGYM)","Tân Bình, Hồ Chí Minh, Việt Nam",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,1,0,0,0,0,1,0,0,1,2.767.097,1.738.083
"Căn hộ m² 1 phòng ngủ, 1 phòng tắm riêng ở Bình Thạnh (Ho Chi Minh City Condo L5)","Bình Thạnh, Hồ Chí Minh, Việt Nam",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,1,0,0,1,0,0,0,0,1,Không có giá trước,1.140.776
"Nhà riêng m² 2 phòng ngủ, 2 phòng tắm riêng ở Bình Thạnh (HCMC Condominium landmark4)","Bình Thạnh, Hồ Chí Minh, Việt Nam",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,1,0,0,1,0,0,0,0,1,Không có giá trước,1.442.570
"Căn hộ m² 3 phòng ngủ, 2 phòng tắm riêng ở Bình Thạnh (HCMC Luxury Apartment L3)","Bình Thạnh, Hồ Chí Minh, Việt Nam",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,1,0,0,1,0,0,0,0,1,Không có giá trước,2.184.378
"Nhà riêng 56 m² 2 phòng ngủ, 2 phòng tắm riêng ở Bình Thạnh (Vinhomes Central Park -2 Ngủ Cao Cấp Đẹp)","Bình Thạnh, Hồ Chí Minh, Việt Nam",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,1,0,0,1,0,0,0,0,0,1.469.724,1.429.909
"Căn hộ 30 m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận 3 (Cubicity Hidden House 3B)","Quận 1, Hồ Chí Minh, Việt Nam",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,1,0,0,1,0,0,0,0,0,Không có giá trước,1.255.745
"Căn hộ m² 2 phòng ngủ, 2 phòng tắm riêng ở Bình Thạnh (Ho Chi Minh City Luxury Apartment)","Bình Thạnh, Hồ Chí Minh, Việt Nam",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,1,0,0,1,0,0,0,0,1,Không có giá trước,1.442.570
Masteri Thao Dien - 2 Bedroom Sunset View with Pool GYM BBQ - District 2,"159 Đường Võ Nguyên Giáp, Quận 2, Hồ Chí Minh, Việt Nam","9,1",2,10.0,7.5,7.5,7.5,7.5,1,0,1,1,0,1,0,1,0,1.198.512,1.194.444
PROStay - SOHO RESIDENCE CENTRAL HCMC,"100 C&#244; Giang, Quận 1, Hồ Chí Minh, Việt Nam, 700000","7,4",15,8.2,8.8,7.0,7.8,8.2,0,0,0,0,1,0,0,1,1,Không có giá trước,Không có giá sau
"Căn hộ m² 3 phòng ngủ, 2 phòng tắm riêng ở Bình Thạnh (Landmark6 Luxury Apartment Ho Chi Minh City)","Bình Thạnh, Hồ Chí Minh, Việt Nam",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,1,0,0,1,0,0,0,0,1,Không có giá trước,2.184.378
"Căn hộ m² 1 phòng ngủ, 1 phòng tắm riêng ở Bình Thạnh (Landmark1 Ho Chi Minh City Condo)","Bình Thạnh, Hồ Chí Minh, Việt Nam",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,1,0,0,1,0,0,0,0,0,Không có giá trước,1.140.776
"Căn hộ 120 m² 3 phòng ngủ, 2 phòng tắm riêng ở Bình Thạnh (The MiniMoment Home - 3-Bedroom Apt Cantavil)","Bình Thạnh, Hồ Chí Minh, Việt Nam","9,8",10,9.2,9.8,10.0,Không có,9.6,1,0,0,1,0,1,0,0,0,6.000.000,2.322.525
"Căn hộ 55 m² 2 phòng ngủ, 1 phòng tắm riêng ở Quận 9 (Thủy Trâm AirBNB House)","Quận 9, Hồ Chí Minh, Việt Nam","9,6",4,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,0,0,0,0,1.700.199,840.758
Grand Zenity D1 Residence,"608 Võ Văn Kiệt, Cầu Kho, Quận 1, Hồ Chí Minh, Việt Nam Zenity, Quận 1, Hồ Chí Minh, Việt Nam, 700000","9,9",3,10.0,10.0,10.0,9.2,10.0,1,0,0,1,0,0,0,1,1,Không có giá trước,2.851.852
HANZ 449 MyMy 2 Hotel,"662/7 Sư Vạn Hạnh , Phường 12, Q10, Hồ Chí Minh, Quận 10, Hồ Chí Minh, Việt Nam, 700000","7,4",147,7.7,7.7,7.4,7.4,7.5,0,0,0,0,1,1,0,1,1,Không có giá trước,610.112
"Nhà riêng m² 1 phòng ngủ, 1 phòng tắm riêng ở Phú Nhuận (Căn hộ cao cấp sân bay TSN 1)","104 Đ. Phổ Quang, Phường 2, the botanica, Tân Bình, Hồ Chí Minh, Việt Nam, 700000","9,3",3,10.0,10.0,10.0,10.0,10.0,1,0,0,1,0,1,0,1,0,Không có giá trước,1.000.000
"Biệt thự 25 m² 1 phòng ngủ, 0 phòng tắm riêng ở Quận 2 (ZK Homestay )","Quận 2, Hồ Chí Minh, Việt Nam",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,1,0,0,0,0,0,0,1,0,1.111.111,824.127
"Nhà riêng 30 m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận 9 (Vinhomes Grand Park - Beautiful Studio Apartment)","Quận 9, Hồ Chí Minh, Việt Nam","5,6",1,8.0,4.0,8.0,2.0,6.0,1,0,0,1,0,0,0,0,0,Không có giá trước,615.231
Lacasa Hotel,"No. 1, Phan Khiem Ich Street, Quận 7, Hồ Chí Minh, Việt Nam","8,0",1,8.0,8.0,8.0,8.0,8.0,0,1,0,0,1,0,1,1,1,Không có giá trước,Không có giá sau
"Chung cư studio 88 m² có 2 phòng tắm riêng ở Phú Nhuận (Apartment Near Tan Son Nhat Airport for rent, 3BR)","Phú Nhuận, Hồ Chí Minh, Việt Nam",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,1,0,0,1,0,1,0,0,0,2.939.447,2.821.987
Coco homestay,"No. 13, Lê Thị Riêng, Ben Thanh, Vietnam, Quận 1, Hồ Chí Minh, Việt Nam, 00700","6,9",59,8.1,7.0,6.8,6.3,6.8,0,0,0,1,0,0,0,1,1,Không có giá trước,458.333
"Căn hộ 50 m² 2 phòng ngủ, 1 phòng tắm riêng ở Quận 9 (LA Nest - Apartment with River View Luxury.)","Quận 9, Hồ Chí Minh, Việt Nam",10,10,9.8,10.0,10.0,10.0,10.0,1,0,0,1,0,1,0,0,1,Không có giá trước,770.212
"Căn hộ 70 m² 2 phòng ngủ, 2 phòng tắm riêng ở Quận 7 (Top Floor 2BRs Apt - Nice view - Free Gym & Pool)","Quận 7, Hồ Chí Minh, Việt Nam","8,7",3,10.0,10.0,8.7,Không có,8.7,1,0,0,1,0,1,0,0,0,Không có giá trước,1.340.518
"Căn hộ 80 m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận 3 (Terra District 3 Apartment at City Center)","Quận 3, Hồ Chí Minh, Việt Nam",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,1,0,0,1,0,1,0,0,0,3.484.052,2.839.052
Homestay LakeViewCity Swimming Pool,"Đỗ Xuân Hợp, Quận 2, Hồ Chí Minh, Việt Nam","7,3",13,7.6,8.0,8.4,8.0,7.2,1,0,0,1,0,0,0,1,1,Không có giá trước,486.111
