name,address,review_score,review_count,Vị trí,Dịch vụ,Đáng giá tiền,Cơ sở vật chất,Độ sạch sẽ,bep,bua_sang,san_gon,may_giat,dua_don_san_bay,phong_tap,don_phong_hang_ngay,duoc_phep_mang_thu_nuoi,bai_do_xe,Giá trước,Giá sau
Khách sạn An Nhiên (An Nhien Hotel.),"57/6 Nguyễn Tất Thành, Phường Tân An, Thành phố Buôn Ma Thuột, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 630000","8,0",201,8.5,8.5,8.1,7.6,7.8,1,0,0,0,1,0,1,1,1,274.937,238.095
Kim Dong Homestay,"20 Kim Đồng, Tân An, Kim Dong Homestay, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 630000","9,0",84,9.4,9.5,9.2,9.3,9.4,1,1,1,0,1,1,1,1,1,Không có giá trước,Không có giá sau
SOJO Hotel Dak Lak,"15 Hùng Vương, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 630000","9,1",649,9.4,9.5,9.0,9.2,9.6,1,1,0,1,1,1,1,1,1,1.551.132,765.403
Khách sạn Thanh Mai (Hotel Thanh Mai),"170 Ngo Quyen, Tan An Ward, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","9,1",1380,9.3,9.4,9.2,9.1,9.2,1,1,1,0,1,1,1,1,1,Không có giá trước,Không có giá sau
Buon Ma Thuot Hotel,"03 Hung Vuong, P.Tu An, TP.Buon Ma Thuot, Dak Lak, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 630000","8,5",743,9.2,8.7,8.6,8.3,8.8,1,1,0,0,1,0,1,1,1,Không có giá trước,625.000
Nhà Nghỉ Hoa Mai,"11 Bế Văn Đan, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 630000","8,8",24,9.2,9.6,9.2,8.5,9.0,0,0,0,0,0,0,1,1,0,499.000,194.944
Hotel Ban Mê,"C14 Ngô Gia Tự, Tân An, Hotel Ban Mê, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 630000","8,2",38,8.9,9.7,9.1,8.1,8.9,1,0,0,0,0,0,1,1,1,450.000,221.679
KHÁCH SẠN MỸ NGỌC (KHACH SAN MY NGOC),"20 Ngô Gia Tự, Phường Tự An, Thành phố Buôn Ma Thuột, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","8,6",128,8.6,8.7,8.4,8.0,8.5,1,0,0,0,1,0,1,1,1,Không có giá trước,462.963
Dakruco Hotel,"30 Nguyễn Chí Thanh, Buôn Ma Thuột, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","7,6",833,7.9,7.9,7.6,7.4,7.7,0,1,0,0,1,1,1,1,1,876.659,828.975
Khach san Hoang Điep 3,"Nguyễn An Ninh 09, 50 phòng, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","8,7",52,8.3,9.0,8.5,8.7,8.7,0,0,0,0,0,0,1,1,1,Không có giá trước,297.794
Khách sạn Ban Mê Xanh (Ban Me Xanh Hotel),"86 Nguyễn Chí Thanh, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 63109","6,6",67,7.1,7.5,6.8,6.4,6.7,0,0,0,0,0,0,1,1,1,600.000,331.231
HOMESTAY AKO EA,"Buon Ako Dhong, Tan Loi Ward, Buon Ma Thuot City, Dak Lak Province, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 630000","7,9",9,7.7,7.7,7.7,7.7,7.7,1,0,0,0,1,0,1,1,1,1.193.078,818.424
Zan HomeStay,"37 Hồ Giáo, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","8,4",217,8.2,9.0,8.5,8.2,8.3,1,0,0,0,1,0,0,1,1,392.272,350.926
Hami Garden - Authentic & Natural Resort,"No. 200, Da Tuong Street, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 63000","8,8",604,8.5,9.1,8.8,8.9,9.0,1,1,0,0,0,0,1,1,1,Không có giá trước,Không có giá sau
Khách Sạn Hạo Nhiên,"168 Hùng Vương, Tự An, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 630000","9,3",17,9.2,9.4,9.5,9.2,9.5,0,0,0,0,0,0,0,1,1,Không có giá trước,467.593
Hung Vuong Hotel,"44-48/2 Hung Vuong Street, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","7,6",206,8.3,8.4,7.5,7.5,7.6,0,0,0,0,0,1,1,1,1,Không có giá trước,308.642
Amacon Hotel & Coffee,"101 Đường Lý Thái Tổ 101, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","8,7",143,9.1,9.4,8.2,8.2,8.5,1,0,0,0,0,0,1,1,1,691.734,651.852
Amazing House,"61 Mạc Đĩnh Chi, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","8,8",129,9.3,9.9,9.6,9.3,9.6,1,1,0,0,1,0,1,1,1,Không có giá trước,601.852
Khách sạn Biệt Điện (Biet Dien Hotel),"Số 01 Ngô Quyền, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 630000","8,3",163,9.0,8.4,8.4,7.8,8.2,1,1,0,0,1,0,0,1,1,1.375.278,1.065.087
Khách sạn Happy Home Daklak,"186 Nguyen Tat Thanh, Ea Kar, Thị Trấn Ea Kar, Huyện Lắk, Buôn Ma Thuột, Việt Nam, 630000","9,7",6,8.7,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,1,1,2.099.303,542.517
Mạnh Hùng Guest House,"48 Trần Huy Liệu street, Tân Thành ward, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 63117","7,8",34,4.0,2.0,6.0,4.0,6.0,0,1,0,1,1,0,1,1,1,Không có giá trước,348.333
Bob Hotel 3,"323 L Thường Kiệt, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 630000","8,4",23,8.9,8.9,9.3,8.1,8.9,0,0,0,0,0,0,1,1,0,Không có giá trước,Không có giá sau
Lak Tented Camp,"Yangtao, Lien Son, Lak District, Daklak, Viet Nam., Huyện Lắk, Buôn Ma Thuột, Việt Nam","8,0",284,8.8,8.9,8.5,7.9,8.2,1,1,0,0,1,1,1,1,1,2.920.982,2.342.152
Nice Hotel Buôn Ma Thuột,"226 Nguyễn Công Trứ, Tự An, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 63000","8,1",263,8.8,8.9,8.6,8.4,8.6,1,0,0,0,1,0,1,1,1,Không có giá trước,Không có giá sau
Nhà Nghỉ Hoàng Hoa (Nha Nghi Hoang Hoa),"01 Phù Đổng, Thành Phố Buôn Mê Thuột 01 Phù Đổng, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","7,3",18,7.8,7.8,7.4,6.6,6.5,0,0,0,0,1,0,0,1,1,256.093,231.481
Nhà Nghỉ Thảo Nguyên Xanh (Nha Nghi THAO NGUYEN XANH),"383/2 Trần Phú, Phường Thành Nhất, Thành Phố Buôn Ma Thuột, Tỉnh Đăk Lăk, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","7,7",98,7.2,7.2,7.4,6.7,6.9,0,0,0,0,1,0,1,1,1,Không có giá trước,370.370
"Nhà mặt đất 30 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Buôn Ma Thuột (Room 04 - Cu M'gar (HomeStay Garden France II))","135 Nguyen Tri Phuong, Thành Công, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","8,5",79,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,1,0,1,1,Không có giá trước,541.667
The Healing Luxury Hotel,"Testla 07-12, Khu Arabica 1, Thành phố Cà phê, Đường Nguyễn Đình Chiểu, Phường Tân Lợi, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 63100","9,2",38,9.3,9.4,9.5,9.1,9.5,1,0,0,0,1,1,1,1,1,1.105.039,842.593
Lá Giang Garden BMT (La Giang Garden BMT),"10/36 Nguyễn Lâm, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 63000","9,6",11,9.0,10.0,10.0,9.5,9.5,1,0,0,0,0,0,1,1,1,320.756,291.667
Lak village,"70 Y Jut, Huyện Lắk, Buôn Ma Thuột, Việt Nam","9,4",12,9.6,9.4,9.5,8.8,9.6,0,0,0,0,1,0,0,1,1,Không có giá trước,387.037
Khách sạn Kim Ngân (Kim Ngan hotel),"No. 198, Nguyen Van Cu, Tan Lap Ward, Buon Ma Thuot City, Vietnam, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","7,9",67,7.4,7.2,8.0,7.2,8.0,1,0,0,0,0,0,1,1,1,1.413.915,343.916
T Farmstay villa and resort at Buon Ma Thuot City,"hẻm 7 đường 10/3, T Farmstay, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","6,1",38,6.0,6.1,6.7,6.1,6.3,0,0,1,0,0,0,1,1,1,800.000,377.157
LAK VIEW,"71B Y JUT,LIEN SON,LAK,DAK LAK, Huyện Lắk, Buôn Ma Thuột, Việt Nam, 02623","8,6",14,9.0,8.5,8.8,8.3,8.8,0,1,0,0,1,0,1,1,1,599.000,284.275
Vườn Pháp 3 Homestay (Vuon Phap 3 Homestay),"185/20/23 Đinh Tiên Hoàng, phường Tự An, Buon Me Thuot, Vietnam, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","7,1",56,7.6,8.2,7.4,7.4,7.3,0,0,0,0,1,0,1,1,1,Không có giá trước,1.157.407
Dam San Hotel,"212 Nguyen Cong Tru, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","8,5",141,8.7,9.0,8.7,8.4,8.8,0,0,0,0,1,0,1,1,1,Không có giá trước,753.086
Nam Sơn Hotel Dak Lak,"10 Lê Văn Hưu, Ea Tam, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 630000","4,5",3,6.0,6.0,6.0,6.0,6.0,0,0,0,0,0,0,1,1,1,1.264.056,305.553
Khách Sạn Thiên Phong (Khach San Thien Phong),"211 Hà Huy Tập, Phường Tân Lợi, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","7,3",42,7.4,7.4,7.7,7.3,7.7,0,0,0,0,1,0,1,1,1,Không có giá trước,277.778
"Căn hộ 16 m² 3 phòng ngủ, 3 phòng tắm riêng ở Thành phố Buôn Ma Thuột (Luxurious, Private. Peaceful, Convenient, Clean.)","Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","2,2",2,2.0,2.0,2.0,2.0,3.0,0,0,0,0,0,0,0,0,0,230.000,173.031
Van Long Lakeside View Guesthouse,"71b Y Jut, Huyện Lắk, Buôn Ma Thuột, Việt Nam, 630000","7,9",18,9.6,8.5,8.5,7.9,7.3,0,0,0,0,0,0,1,1,1,950.000,308.688
"Nhà mặt đất 100 m² 2 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Buôn Ma Thuột (Happy Homestay)","251 Nguyen Thi Dinh, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 630000","9,0",292,9.1,9.7,9.5,9.0,9.3,1,1,0,1,0,0,0,1,1,Không có giá trước,203.704
"Nhà riêng 25 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Buôn Ma Thuột (Room 03, Cu Kuin (HomeStay Garden Phap II))","Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","8,7",26,8.3,8.3,7.2,7.4,8.0,0,0,0,0,0,0,0,1,0,483.780,438.486
THE MYST No47 HOUSE BUON MA THUOT,"38 Lê Anh Xuân Lô 38 Lê Anh Xuân, phường Thắng Lợi, Thành phố Buôn Ma Thuột, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","8,3",71,8.8,9.2,9.1,9.4,9.3,1,0,0,1,0,0,0,1,1,918.098,865.741
Trung Nguyên Coffee Resort,"149 - 153, Đường Lý Thái Tổ, Phường Tân Lợi, Thành phố Buôn Mê Thuột, Dak Lak, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 0084","7,8",679,8.2,8.1,8.0,7.3,7.9,0,1,0,0,1,0,1,1,1,Không có giá trước,Không có giá sau
Khôi Đại Hotel (Khoi Đai Hotel),"47 Nguyễn Lương Bằng, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","7,5",16,6.0,6.8,5.9,5.9,6.2,0,0,0,0,1,0,1,1,1,545.364,463.426
Nhà nghỉ Sim BMT (Nha nghi Sim BMT),"40 Ngô Gia Tự, phường Tân An, thành phố Buôn Ma Thuột, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 02623",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,0,0,0,0,0,0,0,1,1,Không có giá trước,270.455
The Highland House,"79 Van Tien Dung, Ward Tan An, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","9,6",1,10.0,10.0,10.0,10.0,10.0,1,0,0,0,1,0,0,1,1,Không có giá trước,Không có giá sau
Nhà gỗ Queeny’s Farmstay (Queeny’s Farmstay Wooden House),"442/139 Y Moan &#202;nu&#244;l, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 630000","9,3",46,9.2,9.7,9.6,9.0,9.2,1,1,0,1,0,0,1,1,1,1.006.158,720.622
Nhà Của Mom (Nha Cua Mom),"487/18 Nguyễn Văn Cừ, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","7,3",4,5.8,7.5,5.8,6.7,6.7,1,1,1,0,1,1,1,1,1,1.046.058,833.333
Kakul A'House,"279 Nguyễn Hữu Thấu, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","8,3",3,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,0,1,1,1,Không có giá trước,1.250.000
homestay nhà sàn,"Y Wang, H'Đơk, Ea Kao, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam",10,3,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,0,1,1,1,Không có giá trước,324.074
Khách sạn Lộc Sơn (Loc Son Hotel),"10 Phan Đăng Lưu, Tân An, Lộc Sơn, 7 tầng, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 63109","8,8",35,8.9,8.6,8.0,8.9,9.4,1,0,0,0,1,0,1,1,1,Không có giá trước,509.259
KHÁCH SẠN HỒNG KÔNG (KHACH SAN HONG KONG),"05 Lý Tự Trọng, P.Tân An, TP.Buôn Ma Thuột, Đắk Lắk, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 63000","7,4",24,8.8,8.3,8.5,6.5,6.5,1,0,0,0,1,0,1,1,1,333.247,324.074
Bob Hotel,"42 Lê Đức Thọ, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","7,2",165,8.0,7.7,7.0,6.6,6.8,0,0,0,0,0,0,1,1,1,Không có giá trước,Không có giá sau
Thanh Binh Hotel,"24 Lý Thường Kiệt, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","7,6",13,8.1,7.8,7.1,6.8,7.0,0,0,0,0,0,0,0,1,1,Không có giá trước,296.296
"Nhà riêng 45 m² 2 phòng ngủ, 2 phòng tắm riêng ở Hòa Thắng (Xom Sinh Homestay & Farmstay Buon Ma Thuot Dak Lak)",", Buon Ma Thuot, Hòa Thắng, Buôn Ma Thuột, Việt Nam, 630000","9,6",13,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0,0,1,1,1,Không có giá trước,Không có giá sau
Khách sạn Cát Phú (Cat Phu Hotel),"113 Hai Ba Trung, Thang Loi Ward, Buon Ma Thuot City, Dak Lak, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 630000","7,5",6,9.5,9.0,8.5,8.0,8.5,1,0,0,0,0,0,1,1,1,427.010,326.441
Homestay Lưng Đồi (Homestay Lung Đoi),"Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,1,0,0,1,0,0,0,0,0,2.124.209,1.608.456
"Nhà trệt 20 m² 8 phòng ngủ, 1 phòng tắm riêng ở Huyện Lắk (Van Long Lak Lake Apartment)","Huyện Lắk, Buôn Ma Thuột, Việt Nam","7,9",7,8.0,8.8,8.4,7.2,7.2,1,0,0,0,0,0,0,0,0,990.546,593.309
"Nhà riêng 550 m² 15 phòng ngủ, 15 phòng tắm riêng ở Huyện Lắk (Lak View Hotel)","71b Y Jut,Lien Son,, Huyện Lắk, Buôn Ma Thuột, Việt Nam, 63000","9,0",81,9.9,9.7,9.6,8.9,9.4,0,1,0,0,1,0,1,1,1,Không có giá trước,407.407
"Căn hộ m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Buôn Ma Thuột (Home Cine - Homestay Cinema)","Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","8,0",1,8.0,8.0,8.0,8.0,8.0,1,0,0,0,0,0,0,0,0,582.610,316.345
Hiệp Phát (Hiep Phat),"23 KoTam, Ea Tu, Hòa Thắng, Buôn Ma Thuột, Việt Nam, 63000",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,1,0,0,0,0,0,1,1,1,276.043,275.735
Nhà nghỉ Đô Thành (Nha nghi Đo Thanh),"54 Ama Jhao, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 680000",10,1,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,1,0,Không có giá trước,231.481
Bazan Xanh,"02/5 Nguyễn Đình Chiểu, phường Tân Lợi, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","8,0",377,8.6,7.8,8.2,7.9,8.0,1,1,0,0,1,0,1,1,1,Không có giá trước,Không có giá sau
Homestay Lưng Đồi (Homestay Lung Đoi),"Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,0,0,0,0,0,0,0,0,0,Không có giá trước,Không có giá sau
Thao Nguyen Xanh,"383 Trần Phú, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","8,1",25,8.3,8.2,8.5,7.4,7.9,1,0,0,0,1,0,1,1,1,342.397,301.901
"Nhà trệt m² 1 phòng ngủ, 1 phòng tắm riêng ở Hòa Thắng (Wood Bulgalow with paddy field view)","Hòa Thắng, Buôn Ma Thuột, Việt Nam",10,1,10.0,10.0,10.0,10.0,10.0,1,0,0,1,0,0,0,0,0,850.000,612.436
Kim Đồng Riverside (Kim Đong Riverside),"75/205b Nguyễn Lương Bằng, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,0,0,0,0,0,0,0,1,1,Không có giá trước,625.000
"Nhà riêng m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Buôn Ma Thuột (Chà Là Retreat)","Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,1,0,0,0,0,0,0,1,0,Không có giá trước,364.622
"Căn hộ 650 m² 11 phòng ngủ, 11 phòng tắm riêng ở Hòa Thắng (Nhà nghỉ Hoàng Gia )","Hòa Thắng, Buôn Ma Thuột, Việt Nam",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,1,0,0,0,0,0,0,0,0,818.588,283.240
"Biệt thự 200 m² 2 phòng ngủ, 2 phòng tắm riêng ở Hòa Thắng (Homstay Gia Đình)","Hòa Thắng, Buôn Ma Thuột, Việt Nam","9,3",5,8.4,9.6,9.6,9.2,9.6,1,0,0,1,0,0,0,0,0,1.755.305,1.079.810
"Căn hộ m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Buôn Ma Thuột (Motel 253)","Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,0,0,0,0,0,0,0,0,0,340.000,171.376
"Nhà riêng 30 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Buôn Ma Thuột (Phòng 06- Dorm Ea Kar(homestayII))","Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam",10,2,10.0,10.0,10.0,10.0,10.0,1,0,0,1,0,0,0,1,0,1.093.980,939.157
Bob Hotel 2,"30 Hoàng Thế Thiện Bob Hotel 2, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 0262","7,5",96,7.5,8.4,7.8,7.0,8.1,1,0,0,0,0,0,1,1,1,Không có giá trước,Không có giá sau
Nhà Trong Phố - The Chilling House (Nha Trong Pho - The Chilling House),"28/9 Nguyễn Tuân, P. Tân Thành, TP.Buôn Ma Thuột, Đăk Lăk, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam",10,2,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,0,1,1,1,Không có giá trước,2.186.322
Nhà vườn Ban Mê (Nha vuon Ban Me),"Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,1,0,0,1,0,0,0,0,0,Không có giá trước,425.000
"Nhà riêng 130 m² 3 phòng ngủ, 3 phòng tắm riêng ở Trung tâm thành phố Buôn Ma Thuột (3L Home)","Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,1,0,0,0,0,0,0,0,1,2.514.629,2.230.053
Khu du lịch Suối Ong (Khu du lich Suoi Ong),"Khu Du Lịch Suối Ong 568 Võ Văn Kiệt P. Khánh XuânTP. Buôn Ma Thuột T Đắk Lắk, Buôn Buôr, Buôn Buôr, Việt Nam","9,2",2,9.0,10.0,9.0,8.0,10.0,0,0,0,0,0,0,1,1,1,Không có giá trước,367.647
Boss cà phê & Homestay (Boss ca phe & Homestay),"220 Trần Nhân Tông, Buôn Buôr, Buôn Buôr, Việt Nam","8,5",26,8.5,9.1,8.9,9.1,8.4,0,0,0,0,0,0,0,1,1,318.393,289.522
"Biệt thự 680 m² 3 phòng ngủ, 3 phòng tắm riêng ở Thành phố Buôn Ma Thuột (Villa Brisa Tropical BMT)","Thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,1,0,0,0,0,0,0,0,0,8.000.000,4.331.910
Cherry homestay phòng đôi lớn (Cherry homestay phong đoi lon),"73 Đường A4, Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam, 630000",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,0,1,0,0,0,0,0,1,1,Không có giá trước,1.111.111
"Biệt thự 500 m² 1 phòng ngủ, 1 phòng tắm riêng ở Trung tâm thành phố Buôn Ma Thuột (Deno Apartment)","Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam","3,2",1,4.0,2.0,2.0,2.0,6.0,1,0,0,1,0,0,0,1,1,502.557,395.510
village homestay family garden,"Trung tâm thành phố Buôn Ma Thuột, Buôn Ma Thuột, Việt Nam",Không có điểm đánh giá,Không có số nhận xét,Không có,Không có,Không có,Không có,Không có,0,0,0,0,0,0,0,1,0,2.241.771,2.076.337
