name,address,review_score,review_count,Vị trí,Dịch vụ,Đáng giá tiền,Cơ sở vật chất,Độ sạch sẽ,bep,bua_sang,san_gon,may_giat,dua_don_san_bay,phong_tap,don_phong_hang_ngay,duoc_phep_mang_thu_nuoi,bai_do_xe,Giá trước,Giá sau
Khách sạn Palace Sài Gòn (Palace Hotel Saigon),"56-66 Nguyễn Huệ, Quận 1, Quận 1, Hồ Chí Minh, Việt Nam","7,9",5964,9.1,7.8,7.7,7.4,7.8,0,1,1,0,1,1,1,1,0,Không có giá trước,Không có giá sau
Liberty Saigon Green View Hotel,"187 Phạm Ngũ Lão, Quận 1(Front of Taka Plaza_Dist 1), Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,1",3537,8.8,8.2,8.0,7.5,8.2,1,1,0,0,1,0,1,1,1,Không có giá trước,6.485.056
Good For You Hotel,"92 Duong so 20 Phuong Binh An, Quan 2, TP.HCM, Quận 2, Hồ Chí Minh, Việt Nam, 700000","7,0",120,7.5,7.2,6.9,6.6,7.1,1,1,0,0,1,0,1,1,1,1.689.224,1.595.469
MK Studio - Liên Phuong - District 9 (MK Studio - Lien Phuong - District 9),"Phú Hữu, District 9, Ho Chi Minh, Vietnam 317 Liên Phường, Quận 9, Hồ Chí Minh, Việt Nam","8,2",61,8.4,8.9,8.4,8.6,8.6,0,0,0,0,0,0,0,1,0,Không có giá trước,510.185
KHÁCH SẠN BẢO AN (KHACH SAN BAO AN),"141 Đường Đào Duy Từ, Quận 10, Hồ Chí Minh, Việt Nam","5,5",7,8.1,6.3,6.3,5.0,6.3,0,0,0,0,0,0,0,1,1,Không có giá trước,370.370
CityHouse-Sonata Residence,"Close, Quận 7, Hồ Chí Minh, Việt Nam, 700000","7,9",1075,7.7,8.0,8.2,7.8,8.0,0,0,0,0,0,1,0,1,0,Không có giá trước,741.119
The Hammock Hotel Global City,"Đỗ Xuân Hợp, An Phú, The Global City, Quận 2, Hồ Chí Minh, Việt Nam","8,6",11,10.0,10.0,10.0,10.0,10.0,1,1,0,0,0,0,1,1,1,973.777,720.000
Nguyên Thái (Nguyen Thai),"Đường Nguyễn Ảnh Thủ, Quận 12, Hồ Chí Minh, Việt Nam","8,8",24,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,0,1,1,1,366.346,316.667
Tân Bình Hotel,"No. 36B, Tran Thi Trong Street, Ward 15, Tân Bình, Hồ Chí Minh, Việt Nam","6,6",35,7.2,8.0,7.2,7.2,7.2,1,0,0,0,0,1,1,1,1,1.615.850,411.567
MEANDER Sài Gòn (MEANDER Saigon),"3B Ly Tu Trong St., Ben Nghe Ward, District 1, Ho Chi Minh City, Quận 1, Hồ Chí Minh, Việt Nam, 700000","9,2",3525,9.4,9.5,9.3,9.1,9.5,1,0,0,0,1,0,1,1,0,Không có giá trước,4.365.133
Khách sạn Liberty Central Saigon Riverside (Liberty Central Saigon Riverside Hotel),"17 đường Tôn Đức Thắng, Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,6",7483,9.1,8.7,8.4,8.6,9.0,1,1,1,0,1,1,1,1,0,Không có giá trước,Không có giá sau
Vintage Boutique Hotel & Spa,"33 Đường Bùi Thị Xuân, Quận 1, Hồ Chí Minh, Việt Nam","8,1",912,8.5,8.2,7.6,7.2,7.3,1,1,0,0,1,1,1,1,1,Không có giá trước,3.333.333
HANZ Khách sạn và Spa Vườn Sài Gòn (HANZ Vuon Saigon Hotel & Spa),"781/D1 Lê Hồng Phong, Phường 12, Quận 10, Quận 10, Hồ Chí Minh, Việt Nam, 700000","7,1",263,7.5,7.3,7.0,6.8,7.2,0,1,0,0,0,1,0,1,1,1.447.098,1.357.144
La Bonita hotel and Apartment,"No. 38-42, Hung Phuoc 4, Tan Phong, District 7, Ho Chi Minh City, Quận 7, Hồ Chí Minh, Việt Nam, 70000","8,7",1457,8.9,9.0,8.8,8.4,8.7,1,1,0,0,0,0,1,1,1,2.200.000,577.623
Khách sạn & Căn hộ Atlas (Atlas Hotel & Apartments),"Hung Phuoc 4 - 43 Atlas Apartments, District 7, Ho Chi Minh City, Vietnam, Quận 7, Hồ Chí Minh, Việt Nam, 70000","8,2",441,8.8,8.4,8.3,7.9,8.4,1,0,1,1,0,0,1,1,1,597.772,460.765
Khách sạn Equatorial Thành phố Hồ Chí Minh (Equatorial Ho Chi Minh City),"Số 242 Trần Bình Trọng, Phường 4, Quận 5 , Quận 5, Hồ Chí Minh, Việt Nam, 70000","8,1",2166,7.5,8.5,8.2,8.2,8.6,1,1,0,0,1,1,1,1,1,Không có giá trước,2.719.139
Pullman Saigon Centre Hotel,"148 Đại lộ Trần Hưng Đạo, phường Nguyễn Cư Trinh, Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,6",4016,8.6,8.8,8.4,8.7,9.1,1,1,0,0,1,1,1,1,1,Không có giá trước,9.464.344
Thien Tan Hotel,"No. 633, Pham Van Dong Street, Khu Pho 3, Thien Tan Hotel, Thủ Đức, Hồ Chí Minh, Việt Nam, 700000","6,8",4,8.0,8.7,7.3,6.7,6.7,0,0,0,0,0,0,1,1,1,975.518,511.370
Khách sạn Thiên Cung (Thien Cung Hotel),"69-69A A4, 12 ward, Tan Binh District, Ho Chi Minh City, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","7,8",270,8.0,7.8,8.1,7.6,7.8,1,1,0,0,1,0,1,1,1,Không có giá trước,565.308
Khách Sạn Cường Thanh 2 (Khach San Cuong Thanh 2),"107 Trần Thiện Chánh, Phường 12, Quận 10, Quận 10, Hồ Chí Minh, Việt Nam","7,6",16,8.5,7.2,6.5,6.8,7.3,0,0,0,0,0,1,1,1,1,Không có giá trước,722.222
Ibis Saigon South Hotel,"73 Hoàng Văn Thái, Phường Tân Phú, Quận 7, Hồ Chí Minh, Việt Nam, 70000","8,0",1846,8.2,8.3,7.9,7.5,8.4,0,1,1,0,1,1,1,1,1,3.494.708,2.050.000
"Căn hộ 35 m² 1 phòng ngủ, 1 phòng tắm riêng ở Quận 9 (Vinhome Grand Park Homestay-Sweet Home Origami)","To&#224; S10.03, Vinhome Grand Park, P. Long B&#236;nh, Q9, Tp. Hồ Ch&#237; Minh, Việt Nam, Quận 9, Hồ Chí Minh, Việt Nam, 72100","7,7",40,6.9,7.8,7.8,7.3,8.0,1,0,1,1,1,1,1,1,1,601.683,536.081
Eden Hotel,"1118 Quang Trung, Phường 8, Eden Hotel, Gò Vấp, Hồ Chí Minh, Việt Nam, 700000","8,1",56,8.8,8.7,8.4,8.2,7.8,0,0,0,0,0,0,0,1,1,805.678,740.741
The Reverie Saigon,"22 - 36 Nguyễn Huệ, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh, Quận 1, Hồ Chí Minh, Việt Nam, 700000","9,4",2429,9.7,9.5,9.1,9.5,9.7,1,1,0,0,1,1,1,1,1,105.650.464,80.292.276
The Royal Sky - Phu My Hung,"73 Đường số 2 Khu phố Hưng Gia 2, Phường T n Phong, Quận 7, Quận 7, Hồ Chí Minh, Việt Nam, 700000","9,1",50,9.3,9.7,9.4,8.9,9.5,0,1,0,0,1,1,1,1,1,2.511.821,1.154.725
M Village Living Nguyễn Văn Hưởng,"120 Nguyễn Văn Hưởng , Quận 2, Hồ Chí Minh, Việt Nam, 700000","8,8",280,8.8,9.4,9.1,8.7,9.3,1,0,0,1,1,0,0,1,1,1.847.456,1.318.596
Khu nghỉ dưỡng Les Hameaux de l'orient (Les Hameaux de l'orient Resort),"Số 29 đường Phan Thị Mọn, Ấp R ng, X Trung Lập Thượng, Huyện Củ Chi, Huyện Củ Chi, Hồ Chí Minh, Việt Nam, 70000","8,0",362,7.8,8.5,8.2,7.7,8.1,1,1,0,1,1,1,1,1,1,1.300.000,897.083
Tân Thủ Đô Hai,"No. 97A, Nguyen Duy Duong, Ward 9, Quận 5, Hồ Chí Minh, Việt Nam","7,7",69,7.6,7.4,8.2,7.4,7.9,0,0,0,0,0,0,1,1,1,612.094,578.349
KHÁCH SẠN SONG ANH,"36 Nguyễn Thái Bình, Khách Sạn Song Anh, Tân Bình, Hồ Chí Minh, Việt Nam","7,9",32,9.0,9.0,8.5,8.4,8.3,0,0,0,0,1,0,1,1,1,349.406,329.630
Icon Sài Gòn - Khách sạn LifeStyle Design (Icon Saigon - LifeStyle Design Hotel),"65 - 67 Hai Ba Trung Street, Ben Nghe Ward, District 01, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,9",5421,9.4,9.3,8.9,8.6,9.2,1,1,1,0,1,1,1,1,0,Không có giá trước,Không có giá sau
Cho thuê căn hộ 1pn1wc full nội thất đẹp Celadon City Aeon Mall Tân Phú (Cho thue can ho 1pn1wc full noi that đep Celadon City Aeon Mall Tan Phu),"Tân Phú, Hồ Chí Minh, Việt Nam","8,0",23,5.0,7.5,2.5,2.5,5.0,1,0,0,1,0,0,0,0,1,1.058.043,1.041.667
VINCITY - Vihomes Serviced Apartment,"Masteri Centre Point, Road N2, Long Thanh My, District 9, Ho Chi Minh 700000, Vietnam, Quận 9, Hồ Chí Minh, Việt Nam, 70000","8,5",17,8.3,9.0,10.0,10.0,9.7,1,0,1,1,1,1,1,1,1,1.114.170,594.832
Paradise Hotel Cu Chi,"323 Ho Van Tang, Tan Phu Trung, Cu Chi, TP.HCM, Huyện Củ Chi, Hồ Chí Minh, Việt Nam, 700000","7,9",49,7.9,8.7,8.5,8.0,8.4,1,1,0,0,1,0,1,1,1,396.907,208.679
La Palma - Khách sạn Garden Sài Gòn Phú Mỹ Hưng (La Palma - Garden Saigon Hotel Phu My Hung),"25 - 27 Hưng Phước 1, Phường Tân Phong, Phú Mỹ Hưng, Quận 7, Quận 7, Hồ Chí Minh, Việt Nam, 70000","8,9",794,9.2,9.3,9.1,8.7,8.9,1,1,0,0,1,0,1,1,1,1.158.251,716.983
Dancentre Luxury Hotel Near SECC formerly Sunshine Garden Hotel,"448 T n Ph , Quận 7, Hồ Chí Minh, Việt Nam, 70000","9,6",1,10.0,8.0,10.0,10.0,10.0,0,0,0,0,0,1,1,1,1,Không có giá trước,780.276
Thao Dien Apartment,"Street 43, Thao Dien, Quận 2, Hồ Chí Minh, Việt Nam, 700000","8,4",27,8.3,7.7,8.3,8.0,6.9,1,1,0,0,0,0,1,1,1,850.000,618.011
"Biệt thự 600 m² 9 phòng ngủ, 6 phòng tắm riêng ở Quận 2 (KN 5 Villa)","1 Đường số 8, An Phú, Quận 2, Hồ Chí Minh, Việt Nam",10,1,10.0,10.0,10.0,10.0,10.0,1,0,0,1,0,0,0,1,1,40.000.000,18.387.809
Phát Thịnh Hotel (Phat Thinh Hotel),"B81-82 Nam Thông 2 - Phường Tân Phú - phú Mỹ Hưng - Quận 7, Quận 7, Hồ Chí Minh, Việt Nam","7,7",43,8.7,9.2,8.0,7.9,8.2,0,0,0,0,1,0,0,1,1,Không có giá trước,462.963
LILA Hotel & Apartments,"94 Cao Triều Phát, LILA Hotel & Apartments, Quận 7, Hồ Chí Minh, Việt Nam","9,0",374,9.3,9.5,9.1,8.7,9.0,0,0,0,0,0,0,1,1,1,Không có giá trước,Không có giá sau
Căn hộ dịch vụ Lancaster Hồ Chí Minh Official (Lancaster Ho Chi Minh Serviced Apartment Official),"22BIS đường Lê Thánh Tôn, Quận 01 , Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,3",1633,9.3,8.4,8.3,7.6,8.2,1,1,0,0,1,1,1,1,1,Không có giá trước,Không có giá sau
Khách Sạn Adora Art (Adora Art Hotel),"189-191 Lý Tự Trọng, Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,5",1638,9.2,8.8,8.4,8.2,8.8,1,1,1,0,1,1,1,1,0,Không có giá trước,5.897.832
River View Hotel,"No. 1327A, Le Duc Tho, Phuong 13, Go Vap District, Vietnam, Gò Vấp, Hồ Chí Minh, Việt Nam, 700000","7,2",181,7.1,7.3,7.1,6.9,7.5,1,0,0,0,0,0,1,1,1,Không có giá trước,Không có giá sau
HANZ Vivianne Boutique Hotel,"No. 137, D. De Tham, Co Giang Ward, Vietnam, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,9",560,9.3,9.3,9.1,8.9,9.1,1,0,0,0,1,0,1,1,1,Không có giá trước,2.264.168
Khách sạn Enjoy 7 (Enjoy Hotel 7),"166 đường số 7, KDC Trung Sơn, Bình Hưng, Bình Chánh, Bình Hưng, Hồ Chí Minh, Việt Nam, 739500","8,0",134,8.2,8.3,8.5,8.0,8.4,0,0,0,0,0,0,1,1,1,762.407,583.333
Khách sạn Quý Hùng - Trung tâm Thành phố (Quý Hùng Hotel - City Centre),"20 Đặng Thị Nhu, Phường Nguyễn Thái Bình, Quận 1, Quận 1, Hồ Chí Minh, Việt Nam","7,6",1513,8.3,7.9,7.7,7.1,7.4,1,1,0,0,1,0,1,1,1,Không có giá trước,3.040.992
Galaxy Boutique Hotel,"269/19 Đề Thám, Galaxy Boutique Hotel, Quận 1, Hồ Chí Minh, Việt Nam","8,2",1874,9.2,8.8,8.4,7.8,8.2,1,1,0,1,1,0,1,1,1,Không có giá trước,2.658.427
Khách sạn và Spa HANZ Vườn Sài Gòn (HANZ Vuon Saigon Hotel & Spa),"781/D1 Lê Hồng Phong, Quận 10, Hồ Chí Minh, Quận 10, Hồ Chí Minh, Việt Nam, 700000","6,7",144,6.9,6.5,6.2,6.2,6.9,0,1,0,0,1,1,1,1,1,Không có giá trước,1.211.251
Hoang Quynh Hotel,"21 Đ. Mạc Thiên Tích, Phường 11, Quận 5, Hồ Chí Minh, Việt Nam","8,0",13,8.3,8.8,8.5,8.3,8.3,0,0,0,0,0,1,1,1,0,Không có giá trước,648.148
Diamond Hotel,"36 Hưng Gia 3, Tân Phong, Diamond Hotel, Quận 7, Hồ Chí Minh, Việt Nam, 700000","8,6",174,7.5,7.5,7.2,7.1,7.5,1,0,0,0,1,0,1,1,1,2.000.000,1.179.637
Khách sạn Grand Sài Gòn (Hotel Grand Saigon),"08 Đồng Khởi, Phường Bến Nghé, Quận 1, Thành phố Hồ Chí Minh , Quận 1, Hồ Chí Minh, Việt Nam, +84 28","8,6",6891,9.3,8.7,8.4,8.4,8.9,1,1,0,0,1,1,1,1,1,Không có giá trước,Không có giá sau
Gem Villa 67,"69 Đường số 47, Gem Villa 67, Quận 2, Hồ Chí Minh, Việt Nam, 70000","6,4",52,7.1,6.6,6.4,6.3,6.3,0,0,0,1,0,0,0,1,1,710.567,363.538
"319 Liên Phường, Q9 (319 Lien Phuong, Q9)","319 Liên Phường Phường Phú Hữu, Quận 9, Hồ Chí Minh, Việt Nam","8,4",185,7.7,9.1,9.0,8.8,8.7,0,0,0,0,0,0,0,1,0,Không có giá trước,450.000
SwEEt HomE,"Bình Thạnh, Hồ Chí Minh, Việt Nam","7,8",6,7.9,7.9,7.9,7.5,7.9,1,0,0,0,0,0,0,0,0,Không có giá trước,660.162
HOTEL HÒA BÌNH,"Hotel Hoa Binh, 640 Huynh Thi Hai Road, Khách Sạn Hòa Bình, Quận 12, Hồ Chí Minh, Việt Nam","7,8",37,7.7,8.6,8.1,8.3,8.7,0,0,0,0,0,0,1,1,0,1.225.641,306.410
KHÁCH SẠN OYO 195 LẬP NHƯ Ý (OYO 195 LAP NHU Y HOTEL),"Lap Nhu Y Hotel, 772 Au Co, ward 14, Tan Binh district. , Ho-Chi-Minh, Tân Bình, Hồ Chí Minh, Việt Nam, 700000","8,5",13569,7.8,7.9,7.7,7.3,7.1,0,0,0,0,0,0,1,1,1,Không có giá trước,462.963
Khách sạn Star 39 (HOTEL STAR 39),"39 Nguyen Van Ba, Binh Tho Ward, Thủ Đức, Hồ Chí Minh, Việt Nam, 720100","6,9",89,7.2,7.1,7.3,6.4,7.3,1,1,1,0,1,1,0,1,1,1.000.000,663.060
Zeus Living - Room in Villas An Phu,"Dương Văn An, Quận 2, Hồ Chí Minh, Việt Nam","7,7",104,8.5,8.3,8.0,7.6,7.9,0,0,1,0,0,0,1,1,1,Không có giá trước,1.064.815
Khách sạn và Căn hộ Orchid Boutique (Orchid Boutique Hotel and Apartment),"46, Hung Phuoc 1 quarter, Bui Bang Doan Street, Quận 7, Hồ Chí Minh, Việt Nam, 70000","8,6",1175,8.8,8.8,8.8,8.3,9.0,1,0,0,0,0,0,1,1,1,Không có giá trước,Không có giá sau
CityHouse - Atelier,"45 Nguyen Duy Hieu st, Thao Dien Ward, Quận 2, Hồ Chí Minh, Việt Nam, 700000","8,8",491,9.4,8.7,9.0,8.6,9.0,1,0,1,0,0,1,1,1,1,2.261.843,1.443.057
Silverland Mây Hotel,"28-30 Thi Sách, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,9",3782,9.4,9.4,8.9,8.9,9.0,0,1,0,0,1,1,1,1,0,Không có giá trước,Không có giá sau
HOMESTAY -NHÀ MẸ KHANG (HOMESTAY -NHA ME KHANG),"Ấp 3, Huyện Củ Chi, Hồ Chí Minh, Việt Nam","9,4",50,9.4,9.6,9.8,9.5,9.6,1,0,0,1,0,0,0,1,1,589.971,416.667
Khách sạn & Căn hộ Thủy Sakura (Thuy Sakura Hotel & Serviced Apartment),"Số 10 Cao Bá Quát, Phường Bến Nghé, Quận 1, Hồ Chí Minh, Việt Nam, 70000","7,8",523,8.5,8.1,7.8,7.1,7.8,1,1,0,0,1,0,1,1,0,Không có giá trước,4.188.845
The Metropole Luxury Residence by Bevista,"5 Đ. D6, An Khanh Ward, Quận 2, Hồ Chí Minh, Việt Nam, 713000","8,7",25,8.8,8.3,8.5,8.2,8.7,1,0,1,1,1,1,1,1,1,18.596.230,8.983.357
Khách sạn Eva Adam (Eva Adam Hotel),"65 D1 Street, Him Lam Residence, Tân Hưng Ward, District 7, Quận 7, Hồ Chí Minh, Việt Nam, 700000","7,8",34,8.6,8.5,8.2,8.1,8.5,1,0,0,0,0,0,1,1,1,777.691,464.019
SẠCH HOTEL,"76/2N Lê Văn Chí, 76/2N, Thủ Đức, Hồ Chí Minh, Việt Nam, 720300","8,5",31,8.5,8.9,8.6,8.7,8.7,0,0,0,0,0,0,1,1,1,450.000,324.504
Khách Sạn Royal Dragon Boutique (Royal Dragon Boutique Hotel),"1/16-18 Hoàng Việt, Phường 4, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","8,2",307,8.4,8.4,8.5,8.0,8.6,0,1,0,0,1,0,1,1,1,3.264.352,1.044.016
Nhà Nghỉ FAMI (Nha Nghi FAMI),"198/2a Đường Gò Xoài, Bình Tân, Hồ Chí Minh, Việt Nam","7,4",2,5.0,6.3,5.0,5.0,5.0,0,0,0,0,0,0,0,1,0,Không có giá trước,Không có giá sau
RedDoorz Hoang Thanh Thuy 4 near An Suong,"149 Đường Trung Mỹ Tây 2A, Phường Trung Mỹ Tây, Quận 12, Hồ Chí Minh, Việt Nam, 700000","7,7",75,8.0,8.0,8.0,8.0,8.0,0,0,0,0,1,0,1,1,1,Không có giá trước,238.333
