name,address,review_score,review_count,Vị trí,Dịch vụ,Đáng giá tiền,Cơ sở vật chất,Độ sạch sẽ,bep,bua_sang,san_gon,may_giat,dua_don_san_bay,phong_tap,don_phong_hang_ngay,duoc_phep_mang_thu_nuoi,bai_do_xe,Giá trước,Giá sau
Khách sạn Minh Anh Gò Vấp (Khách sạn Minh Anh Gò Vấp ),"No. 65, Street No. 1, Thong Nhat, Ward 11, Go Vap, Ho Chi Minh City, Gò Vấp, Hồ Chí Minh, Việt Nam, 700000","8,3",155,8.8,9.2,8.8,8.3,8.5,0,0,0,0,0,0,1,1,1,332.987,231.481
Ahu Hotel & Apartment,"373/49 Phạm Ngũ L&#227;o, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,4",940,8.9,8.6,8.6,7.9,8.5,1,1,0,0,0,0,1,1,1,500.000,290.165
ACE Hotel,"139H, Nguyễn Trãi, Bến Thành Ward, Quận 1, Hồ Chí Minh, Việt Nam, 70000","7,2",1297,8.0,7.5,7.3,6.5,7.1,1,1,0,0,0,0,1,1,0,Không có giá trước,Không có giá sau
MDHOTEL 2,"105/16 Nguyen Thi Tu Street, Binh Hung Hoa B Ward, Binh Tan District, Ho Chi Minh City, V, Bình Tân, Hồ Chí Minh, Việt Nam, 71900","7,3",376,7.9,8.0,8.1,7.5,7.8,0,0,0,0,0,0,1,1,1,314.204,277.778
Saigon River Hotel - Quận 2 (SAIGON River Hotel - Dist 2),"35/8, Đường Số 19, Phường An Khanh, Tha`nh phố Thủ Đức, Quận 2, Hồ Chí Minh, Việt Nam, 70000","7,9",954,8.3,8.3,8.2,7.5,8.0,0,0,0,1,1,0,1,1,1,560.114,257.530
VND HOTEL,"66 Nguyễn Gia Trí, VND HOTEL, Bình Thạnh, Hồ Chí Minh, Việt Nam","7,9",362,6.4,6.9,5.5,5.2,5.1,1,0,0,0,0,0,1,1,1,Không có giá trước,317.778
Khách Sạn Des Arts Saigon - MGallery Collection (Hôtel des Arts Saigon - MGallery Collection),"76 - 78 Nguyễn Thị Minh Khai, Quận 3, Quận 3, Hồ Chí Minh, Việt Nam, 70000","9,1",2219,9.1,9.2,8.7,9.0,9.4,1,1,0,0,1,1,1,1,1,Không có giá trước,Không có giá sau
Midas Hotel 2,"131 Đ. Cao Thắng, Phường 17, Phú Nhuận, Hồ Chí Minh, Việt Nam, 700000","7,9",238,8.5,8.6,8.5,8.5,8.8,1,0,0,0,0,0,1,1,1,1.000.000,353.146
Seven Stars Hotel,"1490 Đường Trường Sa, Tân Bình, Hồ Chí Minh, Việt Nam","8,3",54,7.8,8.2,7.4,7.2,7.4,0,0,0,0,0,0,0,1,1,437.116,277.778
Khách sạn và Căn hộ Cherry (Cherry Hotel and Apartment),"406/14 Cong Hoa Street, Ward 13, Tan Binh District, Ho Chi Minh City, Tân Bình, Hồ Chí Minh, Việt Nam, 700000","8,2",1708,8.2,8.5,8.5,8.2,8.4,1,1,0,0,0,1,1,1,1,666.926,395.344
Saigon Pink Hotel,"100 Ho Tung Mau, Quận 1, Hồ Chí Minh, Việt Nam, 700000","7,8",802,9.2,8.3,8.3,7.3,7.8,0,0,0,0,0,0,1,1,1,2.000.000,391.429
Red Sun Airport Saigon Hotel,"8-9 Tran Quoc Hoan, Ward 4, Tan Binh District, Ho Chi Minh City, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","7,7",345,8.3,8.1,7.8,7.6,7.9,0,0,0,0,1,0,1,1,0,462.218,339.503
Ace Hotel Ben Thanh,"100 Đường Lý Tự Trọng, Phường Bến Thành, Quận 1, Hồ Chí Minh, Quận 1, Hồ Chí Minh, Việt Nam, 70000","7,5",3119,8.7,7.8,7.5,6.6,7.1,1,1,0,0,1,0,1,1,0,3.036.802,466.419
Nouveau Happy Inn,"39 Bùi Thị Xuân, Phường Bến Thành, Quận 1, Thành phố Hồ Chí Minh, Quận 1, Hồ Chí Minh, Việt Nam, 700000","7,0",2709,7.9,7.3,7.0,6.4,6.6,1,1,0,0,0,0,1,1,1,2.116.272,281.399
Lanura Saigon Boutique Hotel,"99/18 - 18A, 99/18 Nguyễn Th i B nh, Phường 4, T n B nh, Hồ Ch Minh, Tân Bình, Hồ Chí Minh, Việt Nam, 700000","8,6",335,9.1,9.2,9.1,8.8,9.2,0,0,0,0,0,0,1,1,0,979.068,546.504
Căn hộ sân bay Sabay - The Connect (Sabay Airport Apartment - The Connect),"09 Cuu Long,Ward 2, Tan Binh, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","8,3",1157,9.1,8.9,8.8,8.7,8.7,1,1,0,1,1,1,1,1,1,1.400.000,601.450
Khách sạn Roseland Centa (Roseland Centa Hotel & Spa),"15/1A+15A/57 Le Thanh Ton St, Ben Nghe Ward, Dist 01, Quận 1, Hồ Chí Minh, Việt Nam, 70 000","8,9",1965,9.4,9.3,8.9,8.7,9.0,0,1,0,0,1,0,1,1,0,Không có giá trước,Không có giá sau
Golden Star Hotel (Golden Star Hotel - 60 Le Thanh Ton),"60 Lê Thánh Tôn, Phường Bến Nghé, Quận 1, Hồ Chí Minh, Việt Nam, 70000","7,2",1844,8.5,7.5,7.2,6.5,6.9,0,1,0,1,1,0,1,1,1,1.370.000,787.557
Khách Sạn Riverside Sài Gòn (Riverside Hotel Saigon),"18-19-20 Tôn Đức Thắng , Quận 1, Hồ Chí Minh, Việt Nam, 71006","7,8",5386,8.8,7.9,7.9,7.1,7.7,1,1,0,0,1,0,1,1,0,Không có giá trước,Không có giá sau
Green Riverside Hotel & Apartment,"89/21A Phan Huy Ich, Phuong 15 , Tân Bình, Hồ Chí Minh, Việt Nam, 72100","8,8",128,8.7,9.4,9.0,8.8,8.7,0,0,0,0,0,0,1,1,1,1.499.247,384.496
Khách Sạn Bonita THT (Bonita THT Hotel),"185 Tô Hiến Thành, Phường 13, Quận 10, Quận 10, Hồ Chí Minh, Việt Nam","7,9",570,8.4,8.3,8.1,7.9,7.9,1,0,0,0,0,0,1,1,1,Không có giá trước,349.623
Tropical House,"413/37A Lê Văn Sỹ, Phường 12, Quận 3, TP. HCM, Quận 3, Hồ Chí Minh, Việt Nam, 700000","7,9",417,8.4,8.5,8.3,8.1,8.4,1,0,0,1,1,0,1,1,1,500.779,370.370
Queen Hotel Saigon Airport,"93 Lam Son, Ward 2, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","7,3",1116,8.2,7.9,7.2,6.6,6.8,1,0,0,0,0,0,1,1,1,1.057.568,409.938
Oscar Saigon Hotel,"68A Đại lộ Nguyễn Huệ, , Quận 1, Hồ Chí Minh, Việt Nam, 71000","7,9",8570,9.1,7.8,7.8,7.2,7.7,1,1,0,0,1,1,1,1,0,3.500.000,1.025.132
The Concept Hotel HCMC - Premium,"27 Bà Huyện Thanh Quan, Phường 6, Quận 3, Hồ Chí Minh, Việt Nam","9,2",498,9.4,9.5,9.3,9.1,9.4,0,0,0,1,0,1,1,1,0,2.357.613,974.247
BenHouse Homestay,"285/5 Võ Văn Tần, Quận 3, Hồ Chí Minh, Việt Nam","9,4",130,9.2,9.3,9.2,8.8,9.2,0,0,0,0,0,0,0,1,1,573.812,474.024
ACORN HOTEL,"40/23 Đ. Bùi Viện, Phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh, Việt Nam","7,5",229,8.6,8.0,7.5,6.6,6.8,0,0,0,0,0,0,1,1,1,Không có giá trước,358.796
Song Nhat Hotel,"20/19 Núi Thành, Phường 13, Quận Tân Bình, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","9,0",370,9.1,9.4,9.4,9.0,9.3,0,0,0,0,0,0,0,1,1,321.561,284.451
The Lumiere,"9 Lê Văn Huân, phường 13, Tân Bình, Hồ Chí Minh, Việt Nam, 700000","7,9",880,8.3,8.0,8.1,7.7,7.9,1,1,0,0,0,0,0,1,1,980.000,466.666
Ohio Hotel & Apartment,"18A/46 Nguyen Thi Minh Khai Street, Da Kao, District 1, Ho Chi Minh City, Quận 1, Hồ Chí Minh, Việt Nam, 700000","7,5",934,8.0,7.5,7.3,6.9,7.1,1,0,0,0,0,0,1,1,1,764.953,319.308
GRAND LEE HOTEL,"No. 8A, 137 Binh Quoi, Ward 27, Binh Thanh District, Ho Chi Minh City, Bình Thạnh, Hồ Chí Minh, Việt Nam, 72353","8,7",2281,8.7,9.1,9.0,8.9,9.1,1,0,0,0,0,0,1,1,1,953.575,346.448
Lotus Hotel 18 Nguyen Phi Khanh,"No. 18, Nguyen Phi Khanh Street, Tan Dinh Ward, Vietnam, Quận 1, Hồ Chí Minh, Việt Nam, 700000","7,8",163,8.3,8.4,8.1,7.8,8.1,1,0,1,0,1,1,1,1,1,1.500.000,486.454
Grandma Lu's Saigon Signature,"No. 50, Nguyen Thai Binh Street, Nguyen Thai Binh Ward, Vietnam, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,3",871,9.3,8.3,8.7,7.8,8.4,0,0,0,0,1,0,1,1,0,Không có giá trước,Không có giá sau
Lucasta SaiGon Hotel,"89 Đường Cao Thắng, Lucasta Saigon Hotel, Quận 3, Hồ Chí Minh, Việt Nam","8,5",589,9.2,9.0,8.7,8.3,8.6,1,0,0,0,0,0,1,1,1,Không có giá trước,546.296
Cozrum Homes Charming Corner,"453/16 Nguyen Dinh Chieu, Ward 5, District 3, Hcmc, Quận 3, Hồ Chí Minh, Việt Nam, 700000","7,4",595,8.1,7.9,7.7,7.6,7.7,1,0,0,0,0,0,0,1,0,Không có giá trước,Không có giá sau
Khách sạn Bông Sen Sài Gòn (Bong Sen Hotel Saigon),"117-119-121-123 Đồng Khởi, Quận 1, Quận 1, Hồ Chí Minh, Việt Nam","7,8",4697,9.1,7.8,7.8,7.2,7.6,0,1,0,0,1,1,1,1,0,1.275.750,1.237.988
Khách sạn Bonka Luxury (Bonka Hotel Luxury Quan 5 HCM),"884 Trần Hưng Đạo, phường 7, Quận 5 Khách sạn Bonka Quận 5 Thành phố Hồ Chí Minh, Quận 5, Hồ Chí Minh, Việt Nam","7,7",134,8.5,8.4,8.0,7.8,7.8,1,0,0,0,1,0,1,1,1,Không có giá trước,453.704
Vuong Tron homestay,"191/34 Cống quỳnh Phường nguyễn cư trinh quận 1, Quận 1, Hồ Chí Minh, Việt Nam, 700000","7,0",347,7.7,7.5,7.2,7.0,7.2,1,0,0,0,0,0,1,1,1,Không có giá trước,Không có giá sau
Lalala Inn Hotel,"No. 19, 115 Trần Quốc Thảo, Ward V, Thi Su, Vietnam, Quận 3, Hồ Chí Minh, Việt Nam, 700000","7,6",157,8.3,7.8,7.5,7.7,7.9,1,1,0,0,0,0,1,1,1,653.510,393.517
TalaSaiGon Hotel,"36 Yên Thế, Phường 2, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","9,0",158,9.6,9.6,9.6,9.5,9.7,0,0,0,0,1,0,1,1,1,Không có giá trước,310.000
9 Hostel and Suites,"90 Lê Lai, Quận 1, Hồ Chí Minh, Việt Nam, 7000000","8,3",3545,9.4,8.8,8.7,8.0,8.2,0,1,0,0,1,0,1,1,0,959.058,401.464
Townhouse District 10 Near Children Hospital 1 Formerly Cuong Thanh 3 Hotel,"252/43-45 Cao Thang, Phuong 12, Quan 10, Ho Chi Minhnullnull, Ho-Chi-Minh, Quận 10, Hồ Chí Minh, Việt Nam, 550000","7,7",72,7.9,8.3,7.8,8.1,7.8,1,0,0,0,0,0,1,1,1,1.437.505,472.649
Athena Hotel,"280 To Hien Thanh,Ward 15,District 10, Quận 10, Hồ Chí Minh, Việt Nam, 70000","8,3",1119,8.2,8.6,8.5,8.2,8.8,0,1,0,0,1,1,1,1,1,Không có giá trước,Không có giá sau
Khách sạn Bonita Signature The View (Bonita Signature The View),"352 Trường Sa, Phú Nhuận, Hồ Chí Minh, Việt Nam","8,2",487,8.8,8.6,8.4,8.4,8.6,0,0,0,0,0,0,0,1,1,593.634,466.667
Khách sạn Mường Thanh khách sạn Sài Gòn sang trọng (Khach san Muong Thanh Luxury Saigon Hotel),"No. 261C, Nguyen Van Troi Street, Ward 10, Phu Nhuan District, Ho Chi Minh City, Phú Nhuận, Hồ Chí Minh, Việt Nam, 700.000","8,6",5284,8.8,9.0,8.9,8.8,9.1,1,1,1,0,1,1,1,1,1,3.399.896,1.676.127
Ramana Saigon Hotel,"323 L Văn Sỹ, Quận 3 , Quận 3, Hồ Chí Minh, Việt Nam,","8,1",2540,8.1,8.3,8.2,8.0,8.2,1,1,0,0,1,1,0,1,1,3.066.736,1.000.087
The Noble Swan Central Dong Du Hotel,"30A Đông Du, 8, Quận 1, Hồ Chí Minh, Việt Nam","7,2",607,8.2,7.0,6.7,5.9,6.0,1,0,1,0,1,0,1,1,1,2.000.000,398.971
KHÁCH SẠN HÀ NỘI gần Sân bay Tân Sơn Nhất – Dịch vụ đón và trả khách tại sân bay MIỄN PHÍ 24h (HA NOI HOTEL near Tan Son Nhat Airport - FREE Airport Pick-Up and Drop-Off Available 24 Hours a Day),"19/1 Hoang Viet Street, Ward 4, Tan Binh District, Tân Bình, Hồ Chí Minh, Việt Nam, 700000","8,3",945,8.4,8.9,8.5,7.8,8.3,1,1,0,0,1,0,1,1,1,1.742.383,638.889
LE SAIGON HOTEL,"17 Dong Da Street, Ward 2, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","8,2",3455,8.5,8.5,8.4,7.9,8.4,1,1,0,0,1,1,1,1,1,2.788.686,602.082
Khách sạn Cochin Zen (Cochin Zen Hotel),"46-46 bis Thủ Khoa Huân, Phường Bến Thành, Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,5",5776,9.2,8.8,8.4,8.2,8.7,0,1,1,0,1,1,1,1,0,6.462.174,1.463.471
Sunrise Airport Hotel,"No. 33, Bach Dang Street, Ward 2, Tan Binh District, Ho Chi Minh City, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","8,2",221,8.6,8.8,8.5,8.0,8.6,0,0,0,0,1,1,1,1,0,1.075.475,414.363
Khách sạn Hoàng Hà - Lê Hồng Phong (Hoang Ha Le Hong Phong Hotel),"793 Lê Hồng Phong, Phường 12, Quận 10, Quận 10, Hồ Chí Minh, Việt Nam","7,7",25,9.1,8.7,8.5,7.8,8.2,0,1,0,0,1,1,0,1,1,Không có giá trước,291.667
Thanh Thu Hotel,"34 Nguyễn An Ninh, Quận 1 , Quận 1, Hồ Chí Minh, Việt Nam, 700000","8,1",2583,9.3,8.1,8.4,7.5,7.9,0,0,0,0,0,0,1,1,0,Không có giá trước,Không có giá sau
Siris Niko Residence,"No. 466, Pham Thai Buong, Tan Phong, Quận 7, Hồ Chí Minh, Việt Nam, 700000","8,2",374,8.8,8.4,8.6,8.3,8.5,0,0,0,0,0,0,0,1,1,1.388.889,305.344
Saigon Prince Hotel,"63 Đại lộ Nguyễn Huệ, Quận 1, TP Ho Chi MInh, Quận 1, Hồ Chí Minh, Việt Nam, 70000","8,3",6923,9.2,8.4,8.1,7.9,8.4,1,1,0,0,1,1,1,1,1,7.317.363,2.716.855
First Hotel,"18 Hoàng Việt, Quận Tân Bình , Tân Bình, Hồ Chí Minh, Việt Nam,","7,9",3256,8.1,8.2,8.0,7.7,8.0,1,1,1,0,1,1,1,1,1,2.000.000,964.879
Khách sạn Hạ Long (Ha Long Hotel),"76 L Văn Ch , Thủ Đức, Hồ Chí Minh, Việt Nam, 720300","8,5",255,8.6,8.9,8.8,8.4,8.7,1,1,0,0,1,0,1,1,1,Không có giá trước,336.609
Khách sạn C Central (C Central Hotel),"216 Đề Th m, Quận 1, Hồ Chí Minh, Việt Nam, 700000","7,4",4488,8.1,7.7,7.4,6.8,7.4,1,1,0,0,1,0,1,1,1,1.778.759,468.487
KHÁCH SẠN THANH LONG (THANH LONG HOTEL),"18 - 20 Đường Trà Khúc, Phường 02, Quận Tân Bình, Thành Phố Hồ Chí Minh, Việt Nam, Tân Bình, Hồ Chí Minh, Việt Nam, 700000","8,6",3419,8.8,8.9,8.8,8.5,9.0,1,1,0,0,1,1,1,1,1,3.038.042,726.833
Stock Holm Apartment,"46 Co Giang, Ward 2, Phu Nhuan District, Ho Chi Minh city, Phú Nhuận, Hồ Chí Minh, Việt Nam, 70000","8,8",465,9.2,9.2,9.2,9.1,9.0,1,0,0,0,0,0,1,1,1,1.055.570,651.620
YÊN LIVING BÌNH THẠNH,"30/57B Nguyễn Cửu Vân, Bình Thạnh, Hồ Chí Minh, Việt Nam, 750000","8,8",1759,8.9,9.3,9.3,9.0,9.0,1,0,1,0,0,0,1,1,1,583.920,571.570
Khách sạn Lê Ngân Phùng (Le Ngan Phung Hotel),"Alley 79, Hoa Sữa, P.7, Q.Phu Nhuan, Ho-Chi-Minh, Phú Nhuận, Hồ Chí Minh, Việt Nam, 700000","6,6",240,7.2,7.0,6.9,6.3,6.5,1,0,0,0,0,0,1,1,1,Không có giá trước,266.000
Adenia Hotel,"Ailen Garden Hotel, 267 Pham Ngu Lao Street, Ailen Garden Hotel, Quận 1, Hồ Chí Minh, Việt Nam","7,5",1525,8.8,8.0,7.8,6.9,7.0,1,0,0,0,1,0,1,1,1,Không có giá trước,Không có giá sau
Khách sạn Yến Nam Nguyễn Trọng Tuyển (Yen Nam Hotel Nguyen Trong Tuyen),"219 Nguyển Trọng Tuyển, Phường 8, Phú Nhuận, Hồ Chí Minh, Việt Nam, 70000","7,8",995,7.7,7.9,8.2,7.8,8.2,0,0,0,0,0,0,1,1,1,556.002,354.241
Lanura Apartments and Hotel,"No. 35, Room 406, Cong Hoa Street, Vietnam, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","8,8",1345,8.7,9.2,9.2,9.0,9.3,0,1,0,1,0,1,0,1,1,3.212.120,612.535
RUBY STAR HOTEL,"43 Trương Định, Quận 3, Hồ Chí Minh, Việt Nam, 700000","7,7",525,8.6,8.2,8.1,7.7,7.9,0,0,0,0,0,0,1,1,1,843.937,394.769
Khách Sạn King Sài Gòn Sân Bay (King Hotel Saigon Airport),"25/22 Cuu Long Street, Ward 2 , Tan Binh District. Hcm City, Tân Bình, Hồ Chí Minh, Việt Nam, 700000","7,3",721,7.9,7.9,7.5,7.0,7.2,1,1,0,0,1,0,1,1,1,1.051.951,385.441
TN Central Hotel,"No. 22, Hai Ba Trung, Ben Nghe Ward, District 1, Quận 1, Hồ Chí Minh, Việt Nam, 70000","6,9",1882,8.6,7.2,7.1,6.4,6.7,1,0,0,0,1,0,1,1,1,1.230.849,440.917
Asian Ruby Center Point Hotel,"46-48 Mạc Thị Bưởi, Quận 1, Thành Phố Hồ Chí Minh, Quận 1, Hồ Chí Minh, Việt Nam, 70000","7,6",2612,8.8,7.8,7.7,6.9,7.4,1,1,0,0,1,0,1,1,1,3.309.646,450.825
Khách sạn Venus (Venus Hotel),"872 Quang Trung, Go Vap District, Gò Vấp, Hồ Chí Minh, Việt Nam","8,3",650,8.7,8.6,8.7,8.3,8.6,1,0,0,0,0,0,1,1,1,360.469,321.427
Cali Homestay,"No. 4, 59, Dinh Bo Linh, Ward 26, Binh Thanh District, Bình Thạnh, Hồ Chí Minh, Việt Nam, 70000","8,1",519,7.9,8.3,7.8,7.7,7.8,0,0,0,0,0,0,0,1,1,1.000.000,397.852
Dlux Bạch Đằng (Dlux Bach Đang),"153 Đường Bạch Đằng, Tân Bình, Hồ Chí Minh, Việt Nam","6,7",242,7.2,6.4,5.8,5.8,5.9,0,0,0,0,0,1,0,1,0,411.581,356.481
Khách sạn Palace Sài Gòn (Palace Hotel Saigon),"56-66 Nguyễn Huệ, Quận 1, Quận 1, Hồ Chí Minh, Việt Nam","7,9",5976,9.1,7.8,7.7,7.4,7.8,0,1,1,0,1,1,1,1,0,1.906.258,1.501.733
California Saigon Hotel & Rooftop Pool,"52-54 Thủ Khoa Huân, Quận 1, Hồ Chí Minh, Việt Nam, 71009","8,0",3178,8.9,8.3,7.9,7.6,7.8,0,1,1,0,1,1,1,1,0,2.999.999,1.100.899
H79 Hotel,"7B cong hoa phuong 4 quan tan binh, Tân Bình, Hồ Chí Minh, Việt Nam, 700000","6,6",1242,7.4,6.9,6.7,6.1,6.2,1,0,0,0,1,0,1,1,1,Không có giá trước,Không có giá sau
Anh Duy Hotel,"103 đường Nguyễn Công Trứ, Quận 1, Hồ Chí Minh, Việt Nam, 70000","7,2",986,7.9,7.6,7.5,6.7,6.9,1,0,1,0,1,0,1,1,1,888.947,329.222
Khách sạn sân bay Gia Hòa (Gia Hoa Airport Hotel),"Số 4 Đường Hậu Giang, Phường 4, Tân Bình, Hồ Chí Minh, Việt Nam, 70000","7,5",566,8.5,7.7,7.5,6.6,7.1,0,0,0,0,1,1,1,1,1,461.341,323.936
Alleyway Home,"162/7 Bui Thi Xuan, Pham Ngu Lao Ward, District 1, Quận 1, Hồ Chí Minh, Việt Nam, 700000","6,0",605,6.6,6.6,6.1,5.7,5.8,0,1,0,1,1,1,1,1,1,1.296.296,291.667
Khách sạn New Star Inn (New Star Inn Boutique),"214 Nguyễn Thị Minh Khai P.6 Quận 3 TPHCM, Quận 3, Hồ Chí Minh, Việt Nam, 08","7,5",554,8.2,7.9,7.4,7.2,7.4,1,0,0,0,1,0,1,1,1,1.300.000,390.535
Khách sạn Văn Giao (Văn Giao Hotel),"No. 740B Nguyen Kiem Street, Ward 4, Phu Nhuan District, Phú Nhuận, Hồ Chí Minh, Việt Nam, 70000","7,0",463,7.6,7.7,7.1,6.6,6.7,0,0,0,0,0,1,1,1,1,445.360,223.769
Loove Hotel - Khách Sạn Tình Yêu,"LOOVE HOTEL 2, No. 18, Pham Cong Tru Street, Thanh My Loi Ward, Thu Duc City, Ho Chi Minh City, Quận 2, Hồ Chí Minh, Việt Nam, 70000","8,0",317,7.8,8.7,8.6,8.2,8.4,0,0,0,0,0,0,1,1,1,507.425,183.392
Grandma Lu Saigon Hawaii - Pham Ngu Lao Street,"No. 361A, Pham Ngu Lao Street, Pham Ngu Lao Ward, Quận 1, Hồ Chí Minh, Việt Nam","8,0",622,9.0,8.4,8.4,7.5,7.4,0,0,0,0,0,0,1,1,0,Không có giá trước,Không có giá sau
